sample_index,window_index,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
94,3,-104,-1004,-1300,-300,-416,-912,-772,-1756,124,768,564
95,0,600,-148,-944,-328,136,-1212,-1208,-1228,-32,-304,476
95,1,492,-236,-1164,-112,332,-884,-960,-980,-56,-344,440
95,2,420,-184,-1212,-88,192,-1304,-1168,-1220,-16,40,492
95,3,456,-452,-1060,88,324,-668,-940,-764,296,8,416
96,0,-220,-1560,-212,-860,-1380,-384,372,-2844,-584,592,196
96,1,-372,-1988,-448,-1172,-1600,-480,560,-3604,-772,728,304
96,2,-504,-2076,212,-1256,-1752,-296,532,-3472,-904,124,8
96,3,-820,-2492,68,-1144,-1808,68,1076,-3440,-784,188,-116
97,0,20,-560,-276,-152,-144,-524,-500,-12,12,124,-168
97,1,-184,-768,-308,-332,-188,-452,-628,-56,-96,-64,-232
97,2,-176,-716,-320,-276,-228,-544,-636,-132,-88,84,-200
97,3,-184,-496,-172,-248,-176,-508,-556,-156,-188,0,-212
98,0,428,-664,-532,-516,-436,-608,-528,-1080,124,572,400
98,1,432,-688,-52,-916,-676,-276,-332,-1328,-424,168,444
98,2,532,-388,336,-916,-740,-400,-444,-1840,-1092,-68,512
98,3,504,-544,-36,-548,-596,-268,-480,-1208,-548,92,368
99,0,200,-944,-692,-176,-368,-744,-640,-96,296,724,52
99,1,216,-1072,-728,-92,-252,-444,-504,0,264,688,76
99,2,-224,-500,-276,-252,-484,-768,-636,-512,-28,432,-276
99,3,244,-808,-1144,44,-372,-1508,-1164,-708,432,1092,-176
100,0,48,60,-1064,56,-168,-732,-188,-752,-280,48,260
100,1,280,28,-944,-56,-132,-984,-328,-500,-664,-764,636
100,2,412,-340,-1324,-120,-272,-1004,-188,-1096,-260,104,740
100,3,404,-388,-1704,72,-152,-852,24,-1420,-132,736,620
101,0,628,-260,-972,-576,32,-1008,-1072,-1476,-228,-432,500
101,1,612,-312,-768,-668,-16,-964,-1008,-1780,-220,-148,640
101,2,140,-644,-808,208,168,-112,-824,-1096,-232,-736,292
101,3,516,-352,-912,-492,184,-592,-996,-1316,-204,-772,496
102,0,-516,-1580,-76,-912,-1072,120,140,-2408,-260,428,400
102,1,-844,-2504,200,-968,-1312,500,412,-2308,-360,-380,-484
102,2,-1240,-2736,376,-1108,-1508,732,804,-2600,-384,-476,-532
102,3,-996,-2556,216,-892,-1176,860,648,-2024,-276,-528,-624
103,0,-740,-2488,308,-1052,-1780,-8,848,-3216,-724,-76,-224
103,1,-804,-2356,304,-1096,-1648,180,848,-2980,-772,-344,-344
103,2,-916,-3012,260,-1372,-1944,-44,932,-3784,-1160,-472,-448
103,3,-984,-2936,148,-1164,-1880,164,1352,-3472,-1056,-348,-520
104,0,304,-440,-204,-696,-452,-476,-504,-1192,-92,252,388
104,1,360,-344,-176,-840,-460,-396,-544,-1128,-216,48,420
104,2,452,-280,64,-996,-712,-388,-652,-1516,-760,-176,448
104,3,316,16,136,-908,-552,-416,-616,-1288,-616,-268,372
105,0,64,-500,-328,16,-220,-412,-352,-100,116,384,-76
105,1,-112,-556,-568,-96,-384,-1204,-1036,-584,80,624,-336
105,2,72,-480,-608,12,-340,-1148,-976,-632,232,660,-256
105,3,220,-252,-656,228,-88,-1384,-1228,-848,336,716,-196
106,0,-808,924,-432,-140,-896,-1140,-676,-2264,-1240,-1500,484
106,1,-1460,1508,-900,-72,-1500,-1668,-840,-3304,-2064,-2200,612
106,2,-1436,1872,-952,0,-1908,-1864,-724,-3644,-2436,-2708,504
106,3,-1496,1796,-1068,-12,-1700,-1836,-768,-3516,-2340,-2436,620
107,0,144,36,-388,36,-24,-340,-44,-824,-272,216,300
107,1,-168,-528,-32,16,-376,-4,208,-716,100,292,296
107,2,-144,-956,-524,268,-252,88,248,-524,212,720,332
107,3,-60,-300,-116,48,-336,-464,-268,-1028,160,544,164
108,0,-872,-932,128,-748,-1360,356,540,-2304,-520,208,204
108,1,-704,-500,152,-412,-912,300,352,-1284,-276,60,44
108,2,-1024,-1252,432,-924,-1448,292,448,-1908,-268,112,-260
108,3,-676,-1184,96,-692,-1284,344,728,-2468,-200,460,424
109,0,44,-164,-184,28,-56,-244,-244,-120,104,132,-56
109,1,-64,-264,-52,-120,-24,-68,-156,36,-68,-104,-92
109,2,-40,-260,-80,-116,-8,-20,-148,52,-12,-144,-92
109,3,-56,-304,-88,-136,-16,-72,-216,24,-40,-176,-136
110,0,260,-432,-832,-784,-388,-708,-592,-1676,-76,172,464
110,1,184,-56,-68,-668,-580,-748,-760,-1200,-144,64,4
110,2,180,-8,-364,-900,-492,-1048,-984,-1408,-132,0,100
110,3,212,-100,-228,-940,-508,-880,-864,-1404,-108,40,228
111,0,-1196,1280,-992,-148,-1236,-1252,-940,-3116,-1672,-1944,688
111,1,-1268,1720,-924,-220,-1804,-1284,-992,-4104,-2536,-2820,456
111,2,-1472,1948,-988,-48,-2120,-1348,-628,-4148,-2648,-2652,228
111,3,-1252,1804,-1056,-336,-2636,-1032,-376,-3656,-2236,-2676,188
112,0,220,-496,-820,-136,4,-516,-824,-924,-56,-348,396
112,1,236,-656,-876,80,344,-676,-1036,-760,168,-248,344
112,2,144,-592,-736,216,212,-304,-900,-852,-56,-464,248
112,3,324,-400,-948,64,216,-984,-1084,-1216,-168,-308,364
113,0,-556,-1456,176,-900,-956,-84,-404,-1872,156,508,448
113,1,-344,-1420,-92,-388,-844,100,144,-1536,112,620,220
113,2,-432,-1944,-192,-444,-908,228,296,-1588,200,808,332
113,3,-320,-1564,-136,-540,-776,-128,-168,-1448,132,668,268
114,0,-224,-1172,44,-308,-792,-76,332,-1432,-112,468,4
114,1,-208,-1776,-516,-712,-1200,-28,708,-2544,-344,796,240
114,2,60,-1432,-528,-788,-1268,-704,196,-3120,-784,684,392
114,3,-8,-1524,-112,-852,-1160,-500,324,-2916,-732,472,428
115,0,-16,-180,-144,-44,-28,-532,-520,-248,4,104,-128
115,1,-32,-440,-236,-168,-44,-88,-276,116,80,-180,-72
115,2,-268,-1156,-404,-552,-216,-352,-656,192,-104,-144,-200
115,3,-224,-868,-296,-432,-244,-500,-716,-40,-320,-200,-308
116,0,280,-184,-108,-500,-220,-464,-504,-840,-120,76,264
116,1,208,-64,252,-884,-584,-304,-440,-1216,-720,-208,256
116,2,304,-116,88,-468,-472,-220,-448,-924,-652,-188,220
116,3,296,-56,204,-692,-532,-252,-460,-1076,-768,-252,256
117,0,408,-648,-1044,-460,-636,-1824,-1460,-880,400,900,16
117,1,32,-628,-704,-208,-552,-1524,-1212,-608,292,864,-240
117,2,32,-528,-732,-268,-580,-1516,-1168,-608,176,808,-272
117,3,-300,-464,-880,-328,-756,-1716,-1288,-1056,152,916,-532
118,0,196,-288,-68,-160,-188,-284,-268,-528,-24,240,128
118,1,144,-292,12,-492,-456,-340,-384,-972,-288,48,128
118,2,260,-212,268,-512,-532,-156,-296,-944,-844,-188,108
118,3,436,-300,296,-632,-652,-268,-440,-1236,-1016,-272,180
119,0,148,-200,-404,148,-120,-440,-108,40,-44,-16,172
119,1,92,-684,-856,-36,-316,-728,-248,-984,-424,-252,900
119,2,364,672,-724,-20,52,-1184,-364,-264,-920,-1140,440
119,3,336,-1648,-2464,608,32,-888,-200,-1792,384,1552,900
120,0,-332,-1024,1488,-632,-920,536,728,-1248,-432,-716,252
120,1,-692,-1556,1868,-928,-1232,700,840,-1720,-948,-1580,-208
120,2,-804,-2176,2264,-1004,-1368,1032,924,-1972,-1260,-2336,-420
120,3,-816,-2292,2560,-1248,-1560,1020,988,-2456,-1680,-2764,-444
121,0,256,-260,-472,-104,0,-776,-704,-800,-132,8,192
121,1,96,-448,-644,8,124,-632,-920,-456,120,-136,220
121,2,124,-432,-748,140,156,-768,-788,-576,108,-4,224
121,3,316,-396,-968,24,212,-1188,-1220,-956,108,-8,320
122,0,-436,-1600,152,-664,-708,108,-212,-1540,232,696,596
122,1,-92,-1236,-80,-308,-652,-124,-68,-1444,184,876,512
122,2,-188,-1248,-308,-272,-652,-72,132,-1104,268,748,216
122,3,-664,-1932,0,-412,-692,212,-40,-1056,412,840,212
123,0,252,-356,-372,-212,-176,-416,-368,-544,156,340,204
123,1,132,-196,-76,-260,-164,-128,-152,-388,28,112,164
123,2,164,-128,-88,-308,-176,-312,-316,-524,-24,132,164
123,3,128,-72,28,-484,-240,-192,-232,-592,-128,-16,208
124,0,240,-280,-608,64,-180,-1068,-852,-372,312,628,-148
124,1,0,-328,-284,76,-156,-600,-548,-388,48,296,-172
124,2,-88,-484,-188,-76,-148,-428,-448,-192,-92,108,-196
124,3,-96,-232,-144,-84,-144,-524,-520,-308,-112,36,-224
125,0,896,-312,1164,-1320,-1392,-212,-312,-2696,-3140,-1044,484
125,1,940,-328,1128,-1296,-1328,-192,-272,-2424,-3060,-1156,404
125,2,712,-264,812,-1028,-948,-64,-284,-1788,-2052,-760,376
125,3,880,-276,952,-1216,-1112,-32,-312,-1988,-2356,-1100,420
126,0,-448,788,-272,-92,-132,-1380,-556,-2064,-1872,-976,-588
126,1,-124,652,24,-216,-12,-984,-572,-1512,-1352,-580,-400
126,2,328,792,8,-792,-184,-856,-980,-1348,-1332,-196,-160
126,3,660,1188,-352,-1220,-368,-1520,-1760,-1992,-1672,-48,-276
127,0,-288,-500,-44,-592,-704,-716,-636,-1404,44,996,220
127,1,-348,-596,48,-696,-696,-724,-828,-1924,-152,1140,416
127,2,-512,-1228,-260,-692,-724,-372,-504,-1924,-216,996,464
127,3,-528,-1244,-112,-688,-576,4,-216,-1456,-280,528,392
128,0,-2440,-2632,1700,-1196,-1216,668,112,-2352,-324,176,-124
128,1,-1448,-1392,1096,-508,-768,496,448,-1324,-236,76,-268
128,2,-1276,-1352,928,-400,-580,464,312,-1128,-200,160,-152
128,3,-1488,-1976,1232,-796,-1104,480,324,-1204,-300,-132,-336
129,0,-116,-404,-312,-640,-272,-356,-424,-1308,-92,60,492
129,1,-136,-476,-160,-504,-416,-264,-284,-1188,-4,16,452
129,2,-168,-412,64,-776,-516,-288,-396,-1392,-268,68,420
129,3,-240,-524,-112,-772,-780,-372,-504,-2072,-572,-92,592
130,0,-136,-180,-960,-688,-304,-812,-656,-2228,-572,-92,592
130,1,32,-456,-708,-744,-164,-772,-696,-1688,-168,456,600
130,2,72,64,-540,-936,-308,-880,-736,-1688,-352,144,536
130,3,156,-100,-816,-612,-40,-740,-572,-1236,88,244,512
131,0,-412,-968,540,-812,-912,212,272,-1656,-344,240,400
131,1,-404,-924,536,-932,-1072,188,308,-1880,-324,332,456
131,2,-300,-896,412,-916,-924,256,332,-1680,-164,388,464
131,3,-456,-1164,244,-724,-864,292,448,-1576,-160,304,312
132,0,-32,-116,344,-332,-352,84,104,-460,-212,-24,120
132,1,36,12,12,-180,-72,-84,-96,-204,-36,-24,72
132,2,8,-8,60,-184,-100,-52,-64,-232,-24,-12,80
132,3,44,-160,32,-260,-176,-32,-68,-356,-28,40,136
133,0,-224,-752,484,-1052,-704,0,-308,-1728,-16,92,596
133,1,-56,-584,192,-1120,-656,-120,-320,-1504,-152,-24,456
133,2,-44,-660,204,-1108,-716,-8,-196,-1676,-80,-12,500
133,3,124,-644,-60,-1140,-532,-164,-412,-1620,-80,-96,548
134,0,-504,-1596,-328,-804,-708,-580,-824,-1460,-12,800,380
134,1,-232,-1480,-496,-560,-672,-860,-1032,-940,20,860,108
134,2,-220,-1660,-1000,-276,-808,-1044,-1032,-568,140,1172,-104
134,3,-496,-1864,-760,-388,-736,-924,-984,-1020,124,1224,84
135,0,-8,296,-44,-324,-392,-752,-300,-1148,-1132,-568,-392
135,1,240,348,-140,-456,-236,-612,-708,-704,-548,136,-160
135,2,284,464,-144,-524,-216,-684,-844,-828,-728,80,-172
135,3,164,412,-188,-516,-236,-624,-740,-740,-696,0,-228
136,0,-272,-1180,-912,-500,-820,-1384,-908,-2120,220,1652,392
136,1,-792,-1724,-1236,-984,-952,-384,-420,-2224,-84,1392,432
136,2,-1228,-2128,-960,-1080,-1084,-436,-720,-2416,-68,1492,488
136,3,-880,-1736,-992,-1060,-744,-436,-876,-2116,-48,1132,584
137,0,-1744,-2348,1296,-860,-904,428,-44,-2444,-512,716,148
137,1,-1796,-2364,1104,-724,-680,416,-112,-1996,-320,760,80
137,2,-2408,-2932,1564,-996,-1128,644,224,-1964,-492,276,-404
137,3,-2936,-3680,1976,-1396,-1516,820,220,-2148,-556,172,-416
138,0,-172,-808,-52,-880,-656,-264,-344,-1892,-476,292,544
138,1,-400,-472,56,-708,-648,-192,-268,-1384,-260,16,444
138,2,-104,-376,88,-968,-624,-600,-664,-1956,-592,4,704
138,3,-68,-280,-4,-868,-512,-392,-400,-1424,-260,-32,472
139,0,44,-308,-740,-860,-164,-788,-648,-1696,-136,60,628
139,1,240,-40,-516,-852,-272,-896,-688,-2012,-124,124,740
139,2,244,-40,-564,-704,-140,-724,-640,-1544,-56,100,656
139,3,180,60,-680,-800,-208,-864,-676,-1704,-108,184,660
140,0,-572,-1212,700,-1052,-844,92,-368,-1968,12,300,624
140,1,-176,-856,180,-972,-544,-200,-632,-1748,-104,-4,572
140,2,-352,-1372,144,-960,-624,-64,-608,-1764,-80,208,552
140,3,-96,-964,24,-792,-444,-44,-448,-1488,-24,48,504
141,0,276,1052,-1452,-812,-440,-2516,-1428,-1900,-1264,-4,-824
141,1,-120,520,-312,-484,-336,-1248,-656,-1496,-1444,-588,-584
141,2,12,576,-44,-424,-556,-1192,-416,-1848,-1736,-736,-708
141,3,-36,412,48,-180,-304,-800,-328,-1228,-1288,-556,-400
142,0,-3992,-3880,2688,-2784,-3768,-108,-760,-5732,-1536,496,-556
142,1,-3780,-3712,2488,-2412,-3376,332,-336,-4676,-1252,-96,-1136
142,2,-3872,-3728,2364,-2576,-3520,-28,-668,-4968,-1564,200,-988
142,3,-3076,-2804,2068,-2300,-3060,-156,-660,-4372,-1220,312,-568
143,0,76,-184,-164,-736,-332,-384,-260,-1444,-68,112,500
143,1,192,-124,-148,-736,-316,-620,-576,-1372,32,104,460
143,2,232,-180,-252,-764,-292,-612,-576,-1428,64,68,516
143,3,248,228,-480,-648,-88,-824,-576,-1072,32,32,360
144,0,-496,-764,440,-444,-724,320,352,-1024,204,532,384
144,1,-284,-748,348,-460,-660,324,448,-976,236,388,364
144,2,-156,-688,316,-628,-656,52,128,-1228,-12,284,312
144,3,-284,-728,332,-468,-596,188,224,-1168,128,376,428
145,0,-172,-368,24,-172,-152,-128,-92,-4,-116,156,12
145,1,-76,-188,-48,-96,-72,-148,-132,-4,-76,64,-20
145,2,-44,-172,20,-116,-64,-68,-108,-60,-148,-64,-60
145,3,-48,-128,-24,-64,-40,-64,-56,24,-48,40,0
146,0,80,224,-76,-324,-348,-516,-436,-884,-616,-212,-148
146,1,292,400,-220,-464,-584,-776,-688,-1584,-1172,-432,-324
146,2,248,472,-500,-600,-772,-1224,-1108,-1688,-1092,-252,-560
146,3,136,384,-528,-484,-636,-1116,-852,-1556,-840,-504,-584
147,0,-40,-376,-544,-520,-840,-1320,-616,-1484,184,1120,140
147,1,44,-520,-1056,-572,-584,-1516,-920,-1684,-32,1116,212
147,2,80,-568,-920,-452,-520,-1172,-752,-1312,104,912,220
147,3,56,-444,-556,-376,-652,-1076,-548,-1608,44,964,280
148,0,-2388,-2856,1408,-892,-836,620,-48,-1984,-368,1060,68
148,1,-1844,-2464,1012,-868,-800,332,-384,-1120,-372,656,-72
148,2,-1720,-2356,960,-696,-736,348,-244,-1160,-352,668,-84
148,3,-1792,-2724,1056,-720,-744,352,-368,-1304,-344,744,-64
149,0,80,-216,-140,-8,-100,-44,-4,4,100,164,64
149,1,80,-164,-72,8,-120,-24,-64,36,68,152,40
149,2,92,12,-80,44,8,-124,-152,-28,44,92,36
149,3,80,-88,136,-56,-272,144,132,84,52,56,108
150,0,-768,-1832,-72,-860,-560,-740,-1240,-1760,-144,860,312
150,1,-436,-1404,-204,-648,-600,-580,-788,-1088,12,736,184
150,2,196,-424,-348,-620,-436,-608,-564,-804,48,288,252
150,3,144,-300,-32,-744,-388,-360,-460,-984,-52,84,356
151,0,456,-288,744,-1272,-1044,-12,-300,-1788,-1776,-516,360
151,1,224,-164,352,-780,-608,-40,-184,-1032,-912,-264,204
151,2,564,-256,728,-992,-948,60,-240,-1564,-1832,-616,292
151,3,776,-336,904,-1316,-1276,-44,-484,-2204,-2440,-864,428
152,0,-72,276,72,-488,-760,-816,-336,-1848,-1452,-868,-500
152,1,116,392,-156,-284,-340,-656,-640,-1156,-1020,-288,-232
152,2,52,328,-236,-204,-552,-796,-696,-1364,-956,-456,-364
152,3,228,468,-232,-400,-552,-928,-848,-1684,-1240,-388,-376
153,0,-52,-656,-452,-628,-724,-1240,-968,-1812,28,1064,396
153,1,-340,-1244,-1216,-600,-564,-952,-872,-2040,64,1424,596
153,2,-556,-1344,-940,-648,-540,-424,-456,-1740,-136,1104,508
153,3,-856,-1704,-744,-1008,-828,-384,-624,-2240,-156,1264,624
154,0,-1572,-2900,2180,-1492,-2240,372,16,-2588,-84,-188,-220
154,1,-1976,-3656,2268,-1384,-2484,684,392,-1924,-120,-568,-700
154,2,-636,-1788,1308,-652,-1632,308,236,-796,96,-236,-404
154,3,-1236,-2936,1664,-1000,-1996,296,-48,-1456,-80,-160,-520
155,0,-716,-1240,544,-968,-896,316,-8,-1564,-132,436,412
155,1,-452,-1108,636,-1020,-972,188,-116,-1536,-208,304,392
155,2,-772,-1572,776,-888,-996,372,-68,-1564,-168,504,388
155,3,-636,-1400,696,-708,-988,348,8,-1380,-52,568,280
156,0,-516,-1036,360,-808,-908,296,376,-1496,-52,504,436
156,1,-328,-956,144,-676,-752,356,492,-1668,88,604,600
156,2,-228,-884,576,-876,-944,192,200,-1644,-292,288,408
156,3,-344,-812,388,-556,-664,268,348,-1572,-96,512,556
157,0,52,0,220,-344,-400,4,4,-356,-32,8,192
157,1,296,-68,-40,-16,-368,4,40,252,4,132,92
157,2,208,-116,-28,-176,-292,-48,-112,-76,4,120,156
157,3,140,-4,232,-204,-448,84,188,0,-8,-4,144
158,0,-188,-424,472,-904,-688,28,-96,-1384,-68,-12,408
158,1,-48,-420,168,-840,-472,-176,-380,-1268,-112,-48,404
158,2,-348,-792,364,-964,-640,-84,-392,-1512,-84,112,440
158,3,160,-336,76,-800,-332,-180,-400,-1288,0,-68,520
159,0,-1320,-2456,428,-980,-916,-180,-792,-2392,-248,1084,528
159,1,-488,-1520,-156,-868,-704,-536,-844,-1620,-140,736,412
159,2,16,-1076,-668,-440,-488,-716,-796,-856,88,612,200
159,3,-1376,-2696,324,-1020,-860,-232,-812,-2596,-404,1324,560
