sample_index,window_index,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
85,3,328,-548,-3688,760,2240,-1760,-1356,-1064,-1628,-3704,-192
86,0,-2580,-4324,-260,-2100,-1748,1756,96,-3760,-1480,-2368,-1924
86,1,-2652,-4192,568,-2244,-1988,1948,20,-4468,-1476,-3088,-1920
86,2,-2608,-4920,-1188,-1844,-1076,1796,-416,-3316,-888,-1652,-972
86,3,-2996,-4300,616,-2384,-1812,1800,-428,-3404,-1120,-2800,-2104
87,0,964,-4632,-4220,-1512,-1064,-256,-232,2656,2296,-784,1052
87,1,552,-4984,-3848,164,376,308,-340,1532,1796,-560,816
87,2,1944,-6648,-6060,-920,-1700,472,56,3652,3104,56,1688
87,3,1060,-6448,-5772,456,516,324,-552,780,2356,-312,1264
88,0,720,-1336,-1548,-1156,-296,-768,-1080,-1064,-168,-304,440
88,1,1172,-1644,-2708,-1196,-1244,-648,-1012,712,-48,-124,-260
88,2,1988,-2132,-3220,-1580,-2284,-568,-1280,1056,-328,64,-192
88,3,2520,-2548,-3368,-1848,-3128,-588,-1416,956,-520,-52,-140
89,0,-656,7436,-6768,1004,2684,-5672,396,-5236,-5280,-5744,1704
89,1,-2080,7928,-6852,-328,572,-6648,516,-4648,-5196,-7676,2680
89,2,-1728,8768,-7412,-508,0,-6216,1904,-3856,-3408,-8272,1880
89,3,-1036,8928,-7528,4,1448,-6208,1788,-3984,-4488,-8780,1700
90,0,184,-1276,-1496,472,348,-120,-220,-284,52,-812,1192
90,1,224,-940,-1272,260,288,-132,-292,-404,80,-880,848
90,2,-8,-1332,-1408,592,208,128,28,48,376,-216,680
90,3,-156,-1792,-1960,732,360,264,324,-392,360,120,1084
91,0,-2096,-3768,716,-1632,-2324,644,628,-3680,-1956,-3564,-1664
91,1,-2540,-4156,1368,-2172,-2940,32,784,-4328,-2476,-4464,-1344
91,2,-3288,-5148,2012,-2620,-3372,28,1332,-5184,-3472,-5260,-2096
91,3,-5140,-6240,2836,-3244,-3980,680,984,-6612,-4204,-5976,-3196
92,0,-1720,-4848,-460,-1132,-476,-332,-2244,1780,-1584,-2808,-1492
92,1,-3220,-5928,-48,-2036,-884,-88,-3144,1208,-2136,-2740,-3032
92,2,-2072,-6612,-1100,-1524,-460,-272,-2844,2536,-1872,-3556,-1804
92,3,-2108,-6232,-524,-1496,-640,-556,-2664,2584,-2240,-3344,-1788
93,0,-208,4348,-4564,908,-752,-3544,1176,-2920,-2168,-5480,852
93,1,568,5612,-5592,736,-3800,-4036,3836,-1516,296,-7516,140
93,2,1144,5444,-4944,724,-3376,-3568,3052,-1572,184,-8380,-944
93,3,1028,5228,-4928,428,-4604,-3876,3760,-1244,752,-8320,-1008
94,0,-40,-1856,-3464,524,1288,-928,-432,-3136,-732,-2552,3500
94,1,-1188,-2092,-6584,976,2448,-1988,-1456,-4164,-248,-1788,3800
94,2,-176,72,-1344,368,452,-340,64,-1252,-124,-596,740
94,3,-1884,-3304,-3976,256,1060,-712,-1756,-3452,316,-592,2624
95,0,-8,492,-4184,548,3396,-3616,-3308,-3280,-1040,-3064,588
95,1,168,204,-3772,604,3172,-2956,-2916,-3160,-1168,-3196,372
95,2,-668,752,-4980,1020,3900,-4200,-3372,-3056,-152,-1996,1212
95,3,904,120,-3468,1008,2916,-2500,-3400,-2724,-748,-2496,-608
96,0,-484,-4256,-848,-1884,-2820,-4,2540,-6452,-2100,-1324,-212
96,1,-1188,-5812,-1672,-2504,-3496,212,3484,-8128,-2780,-752,-320
96,2,-1004,-5708,-616,-2696,-3736,228,3436,-7692,-2720,-2032,-668
96,3,-2532,-6884,-144,-3464,-4560,984,4624,-8816,-3304,-2468,-1684
97,0,-620,-4748,-1984,-1512,-656,-1612,-2040,2296,-400,-812,-464
97,1,-636,-5772,-2288,-1896,-496,-1164,-2492,2356,-332,-1200,-608
97,2,-624,-6124,-2536,-1880,-576,-1132,-2476,2364,-192,-1064,-212
97,3,-584,-5140,-2012,-1768,-620,-1108,-2072,1956,-612,-1224,-348
98,0,916,-1640,-2680,572,672,-172,-712,-388,1020,136,860
98,1,2064,-2500,-2320,148,220,-32,-652,-720,-136,-520,1272
98,2,2392,-1984,-692,-260,-420,-28,-212,-1924,-2320,-1412,1332
98,3,3156,-2568,-1884,408,352,164,-684,-528,-796,-1052,1348
99,0,-324,-3860,-2876,-1180,-1868,-1576,16,1612,2200,-216,1476
99,1,152,-3864,-2772,-580,-2176,-1640,-160,2116,2044,408,1500
99,2,-1900,-3592,-1244,-1068,-2308,-736,-240,308,780,-868,704
99,3,-116,-3520,-3784,-236,-1056,-2340,-1636,112,1944,980,236
100,0,-480,-196,-3064,1036,644,-736,244,-1812,-136,-124,1352
100,1,-80,1228,-2192,604,984,-1372,40,-1572,-1364,-1684,1852
100,2,-692,-684,-2604,740,764,-648,-152,-2908,-680,-1108,2248
100,3,-480,-1064,-4236,804,904,-336,276,-4144,-732,-340,2352
101,0,-120,-792,-3836,244,2648,-2652,-2800,-1680,-584,-2852,584
101,1,-136,-724,-3992,368,2732,-2792,-2896,-2056,-292,-1944,660
101,2,36,-1780,-3052,844,2152,-1252,-3504,-1620,-700,-3140,40
101,3,784,-1200,-3736,168,2500,-1516,-3168,-2020,-844,-3212,-140
102,0,-5996,-6096,284,-3004,-2940,3452,-368,-7092,-2120,-1160,-2504
102,1,-6244,-8344,156,-3312,-3224,3356,-304,-6952,-2412,-1620,-4504
102,2,-6420,-8460,1344,-4216,-3980,3828,944,-7636,-2556,-2620,-4000
102,3,-6304,-8096,384,-3792,-3412,4208,660,-7276,-2288,-2572,-4512
103,0,-1880,-6908,412,-3644,-4844,616,4788,-8428,-3252,-3812,-2040
103,1,-1872,-6500,260,-3576,-4636,784,4512,-7996,-3024,-2932,-1684
103,2,-2044,-7920,72,-3884,-5112,344,5644,-9572,-4296,-3604,-2116
103,3,-2320,-7692,-440,-3492,-4764,1124,5364,-9388,-3516,-3096,-1936
104,0,684,-1048,-1376,-116,52,52,-124,-704,-144,-480,604
104,1,1784,-1348,-1888,-228,108,-80,-824,-752,-360,-1224,892
104,2,1940,-1352,-824,-720,-516,176,-160,-1288,-1416,-1664,892
104,3,2240,-1368,-812,-1388,-1236,68,-456,-1208,-1836,-1620,740
105,0,-528,-3780,-2924,-1268,-2008,-1576,-220,1380,2132,-76,1380
105,1,-1996,-2592,-1968,-1184,-2312,-1824,112,852,1944,-1084,864
105,2,-1036,-2240,-2164,-1024,-2152,-1616,584,436,2328,-668,972
105,3,-224,-2112,-3096,-176,-912,-1932,-252,-108,2492,-224,1116
106,0,344,3936,-2120,976,1448,-2736,1096,-4424,-3256,-5308,-812
106,1,1332,5844,-3968,824,-1548,-4152,3600,-4280,-2452,-8504,-1860
106,2,1636,6612,-4512,700,-3356,-4560,4184,-3688,-1788,-9988,-2180
106,3,1344,6316,-4032,636,-2712,-4428,3876,-3896,-2196,-9252,-1868
107,0,-320,748,-1468,588,468,-640,-96,-1824,-132,132,940
107,1,-1132,-264,-1376,644,596,-96,360,-2048,-16,-740,1908
107,2,-1044,-1020,-1728,760,444,360,500,-1648,-344,16,1664
107,3,-152,-560,-492,276,80,-260,-288,-1256,16,128,604
108,0,-2032,-2480,-676,-1584,-2416,1636,2156,-2864,-228,80,-476
108,1,-1736,-1496,-664,-1468,-1536,1180,1764,-2128,-568,224,-400
108,2,-2660,-4500,872,-3004,-3440,2156,3340,-5016,-1696,-1276,-1428
108,3,-2692,-4000,-932,-2116,-2428,2400,3384,-5080,-888,308,-400
109,0,-328,-2120,-676,-576,76,-224,-1056,848,-92,-788,-472
109,1,-460,-3400,-1372,-1432,-248,-708,-1636,1600,-52,-1256,-1120
109,2,-100,-2900,-1388,-1108,-16,-256,-1324,1676,-60,-1912,-1428
109,3,-192,-2972,-1180,-1040,-156,-468,-1244,1776,-104,-1724,-1328
110,0,724,-2916,-3144,-312,-436,-16,-196,148,1324,-956,352
110,1,1548,-1448,-2512,-208,-700,-292,260,1244,1924,-1696,-240
110,2,1764,-1496,-2932,-100,-444,-324,44,1240,2032,-1972,-152
110,3,1344,-1396,-2592,-16,-120,-476,-392,840,1524,-1336,-8
111,0,-104,4296,-3332,512,-924,-2920,808,-3852,-2280,-6240,-600
111,1,712,5560,-3540,352,-2816,-3580,2420,-3944,-2440,-8680,-1528
111,2,1384,6672,-4652,668,-4152,-4132,4160,-3356,-1620,-10044,-2472
111,3,1088,6088,-4684,56,-5928,-3704,5096,-1732,428,-8824,-1772
112,0,-316,-1072,-3168,956,2156,-2076,-2292,-2036,-700,-2768,352
112,1,-876,-1084,-3780,1092,3368,-2924,-3440,-2272,-564,-2544,728
112,2,-560,-2136,-2828,600,2308,-1848,-3952,-1572,-1060,-3112,-492
112,3,-652,-280,-3532,1060,2968,-3552,-3428,-2800,-1004,-2740,684
113,0,-3424,-4180,-96,-1676,-1320,1624,-944,-2264,-188,-136,-1060
113,1,-4344,-5952,-324,-1952,-1508,2252,-1092,-3608,-596,-424,-2248
113,2,-4624,-6348,-436,-2272,-1692,2636,-380,-4104,-560,-384,-1944
113,3,-3656,-5480,-300,-1940,-1412,2024,-900,-3256,-424,-348,-1456
114,0,-492,-3936,564,-1956,-2436,-36,2532,-3480,-1320,-2268,-448
114,1,-972,-5508,-1528,-1900,-2196,1036,3040,-5068,-1232,-1516,-484
114,2,-164,-3948,-1440,-1700,-2380,-4,2888,-5820,-1816,-1296,212
114,3,-320,-4532,-680,-2276,-2992,-604,3288,-5436,-1404,-3052,20
115,0,-384,-4560,-2852,-600,-56,-1452,-2096,3232,444,-1464,-972
115,1,-356,-6192,-3552,-1352,-300,-1312,-2548,3700,644,-1860,-840
115,2,-496,-7084,-3160,-2816,-1252,-1496,-2744,3128,-320,-1976,-924
115,3,-296,-6580,-2792,-2364,-1156,-1452,-2580,3200,-864,-2372,-884
116,0,860,-1336,-1248,-76,136,-416,-612,164,-180,-740,-152
116,1,908,-1320,-796,-704,-184,-28,-560,-204,-960,-1332,0
116,2,1364,-1644,-1712,-360,-260,-244,-984,-168,-628,-884,236
116,3,920,-1472,-1964,-500,-668,-700,-1168,-12,-1004,-1304,-216
117,0,-1028,-3788,-3460,-720,-956,-2456,-1476,-272,1424,124,972
117,1,-1912,-2864,-2372,-1160,-1476,-2048,-672,1156,1800,-288,344
117,2,-2004,-3256,-1804,-1744,-2208,-2032,-324,476,1352,-556,1004
117,3,-3392,-3464,-1096,-1684,-2076,-1392,-1416,-792,740,-332,-564
118,0,696,-1168,-1036,-456,-328,-164,-268,12,0,-552,-140
118,1,980,-1284,-956,-492,-168,164,-380,-232,-436,-1060,-72
118,2,1728,-1428,-404,-536,-492,292,-392,-632,-1548,-1684,212
118,3,1888,-1904,-332,-384,-252,276,-620,-468,-1804,-1940,288
119,0,-264,-432,-1172,400,520,-1312,-44,8,-912,-1428,1756
119,1,-856,-1792,-3728,1368,1036,-1088,-576,-1596,-688,-1436,2576
119,2,1040,1340,-1580,412,440,-1496,-104,128,-1480,-2332,992
119,3,-1484,-5620,-6692,2008,2016,-128,-884,-2488,1284,-184,3360
120,0,-3212,-3632,4560,-2740,-3052,1592,1432,-3824,-3252,-4560,-3148
120,1,-4352,-5068,5436,-3744,-3912,2048,1364,-4868,-3680,-6112,-4580
120,2,-5040,-5892,5984,-4112,-3968,2372,1192,-5220,-4504,-7192,-5624
120,3,-5028,-6080,6476,-4404,-4560,2212,1540,-6160,-4912,-8076,-5352
121,0,-120,-436,-2712,1064,2356,-2408,-1504,-1796,-1124,-2736,100
121,1,-1108,-1880,-2632,832,2220,-2308,-2768,-1040,-592,-2556,296
121,2,-412,-732,-2348,936,2112,-2444,-2128,-1572,-1068,-2488,96
121,3,-1160,-1268,-3688,712,2976,-3980,-3564,-2408,-620,-2284,524
122,0,-2764,-4716,-324,-1348,-1000,1648,-1108,-2468,-32,104,164
122,1,-1928,-3692,-976,-796,-420,1088,-696,-1292,284,328,-64
122,2,-2132,-3576,-304,-1460,-1176,1276,-132,-1948,88,-432,-880
122,3,-4328,-5688,-136,-2368,-1472,2116,-1252,-3148,-308,0,-1440
123,0,72,-1288,-1320,496,376,108,-368,200,504,-192,424
123,1,588,-1080,-1928,-160,292,-128,-384,12,600,-328,236
123,2,936,-916,-1576,-108,324,-264,-508,52,412,-352,228
123,3,756,-1236,-1308,-412,308,-92,-416,392,120,-784,-68
124,0,-992,-3212,-1956,-136,-400,-1868,-1240,1100,436,-392,608
124,1,-708,-2956,-2488,-748,-1596,-1528,496,2708,2220,-2084,1840
124,2,-1952,-4772,-1124,-428,-1120,-1120,-852,2752,-360,-2208,444
124,3,-1400,-3684,-1900,-240,-1316,-1528,-268,3136,816,-2304,916
125,0,3500,-1804,1912,-1560,-2104,304,712,-4972,-6976,-3212,1432
125,1,3100,-1688,2080,-1700,-1928,488,584,-4664,-6592,-3240,1052
125,2,3112,-1928,1644,-1260,-1640,616,460,-3160,-4980,-2144,1216
125,3,3464,-2004,1800,-1212,-1756,736,532,-3308,-5260,-2404,1456
126,0,-1848,4232,-3016,528,248,-5660,-2616,-7660,-6576,-3424,-2064
126,1,-1280,4024,-1492,-1228,412,-6572,-4064,-7944,-6092,-2380,-1952
126,2,-72,3212,-376,-2224,48,-5724,-4564,-6832,-5044,-1576,-1284
126,3,-108,3432,-1072,-2204,440,-6392,-5364,-6900,-5124,-984,-1128
127,0,-488,-748,-1564,-1664,-512,-1292,-1840,-3536,-996,1920,1248
127,1,-500,-156,-740,-1992,-788,-1812,-2148,-4388,-1800,2352,1064
127,2,-2092,-2536,-2728,-1796,-1328,-700,-1224,-5372,-1648,2528,1288
127,3,-2576,-3468,-1600,-1536,-1464,312,-688,-3884,-1088,1484,1204
128,0,-8672,-8844,5308,-4952,-4336,2668,-1824,-7232,-2832,-1508,-2824
128,1,-7708,-7724,4596,-4616,-4516,2968,-1072,-7200,-2888,-2580,-2400
128,2,-7076,-7664,3852,-4132,-3896,1860,-1524,-5788,-2144,-1116,-1952
128,3,-6576,-8272,3736,-4196,-4484,2068,-820,-6220,-2276,-1280,-1368
129,0,-1852,-3344,-4836,2084,796,-1624,-2696,-1028,1200,-808,488
129,1,-1780,-2984,-3676,1660,272,-1304,-2264,-1044,680,-816,100
129,2,-1456,-2908,-3324,1372,616,-576,-1724,-892,652,-368,300
129,3,-1808,-2992,-3948,1688,-148,-1516,-2404,-2072,-32,-684,448
130,0,-1620,-876,-5428,0,2452,-3172,-1228,-1508,532,-1144,1648
130,1,-1932,-432,-4840,-112,3444,-3468,-2128,-2220,-140,380,2212
130,2,-1664,-644,-4812,56,3132,-3152,-1636,-1316,8,-12,1864
130,3,-1372,-752,-5516,288,3504,-3488,-2084,-1276,552,-676,1308
131,0,-1908,-3420,-636,-1904,-2856,1852,2172,-4000,-1280,-468,-68
131,1,-1992,-3612,-376,-2288,-2840,1804,2028,-4400,-1224,-192,112
131,2,-2176,-3404,-748,-2624,-2904,1948,2468,-4636,-1308,-24,288
131,3,-2256,-4452,-1036,-2596,-3068,2092,3052,-4836,-1252,-532,-116
132,0,2088,-1420,-1904,-1532,-2428,248,80,1580,-116,-300,340
132,1,2764,-3268,-3544,-1540,-2588,120,-516,2540,1040,-140,600
132,2,2660,-3064,-3412,-1408,-2456,172,-492,2088,836,-324,500
132,3,2436,-3540,-3196,-1252,-1972,600,124,2276,1032,-632,840
133,0,-192,-3220,-2608,176,148,-8,-1260,-128,1312,-780,756
133,1,-104,-4384,-3224,-252,-764,1452,-212,-572,1264,-1112,616
133,2,300,-4132,-3280,-100,-512,1104,-64,-500,1516,-1136,704
133,3,488,-4316,-3956,-308,-496,1332,0,-608,1508,-1460,684
134,0,-1512,-5972,-3748,64,-936,-2240,-3160,-272,-76,2684,0
134,1,-568,-7036,-5480,1076,-1864,-3860,-4496,-1324,-880,3820,-604
134,2,-244,-8340,-6564,1064,-2304,-4100,-4648,-500,-524,4784,-348
134,3,-1528,-8484,-6832,1100,-2012,-3832,-4924,-1676,-476,4256,-196
135,0,-472,2232,-56,-892,-940,-3984,-1564,-5516,-5412,-2172,-1212
135,1,-404,1208,-260,-1112,-280,-3156,-2488,-2888,-2744,-604,-912
135,2,-892,792,-244,-1316,28,-3820,-3340,-2996,-3056,-712,-940
135,3,-864,548,-336,-900,-148,-3180,-2820,-2640,-2692,-688,-628
136,0,-1456,-2252,-2040,-1368,-764,-1644,-2752,-3568,-952,2408,904
136,1,-3916,-4680,-4772,-2632,-1944,1752,-1332,-6532,-1136,2000,2244
136,2,-5508,-6232,-4908,-3020,-2048,2128,-2140,-6476,-808,2152,2496
136,3,-3700,-5200,-3820,-1704,-836,720,-2456,-5260,-576,1340,2368
137,0,-5720,-7756,2984,-3364,-3236,196,-1844,-5860,-2764,1320,-604
137,1,-5952,-8288,2580,-3440,-2992,260,-2548,-4336,-1944,1336,-492
137,2,-6916,-9984,4220,-4624,-4664,1288,-2260,-5944,-2108,-132,-876
137,3,-8400,-10612,5220,-5524,-5480,2628,-1396,-7396,-2804,-1176,-1544
138,0,-1272,-2932,-3272,1108,124,-604,-1428,-1108,216,-124,668
138,1,-2192,-3072,-5640,2696,820,-1868,-2864,-692,856,-1204,784
138,2,-1812,-2392,-3968,1624,604,-1536,-2396,-1840,28,-504,456
138,3,-1424,-2292,-3520,1644,248,-1500,-2168,-1532,256,-784,324
139,0,-1428,-1292,-6160,1472,3484,-3128,-2188,-1516,432,-168,1956
139,1,-1372,-252,-4992,628,3128,-3348,-2096,-1596,488,80,1748
139,2,-1204,-1084,-4800,440,2712,-2968,-1788,-1032,660,-96,1852
139,3,-952,188,-4964,448,3136,-3520,-2068,-1244,600,136,1664
140,0,-612,-3604,-2072,236,16,452,-1260,-488,1312,-256,760
140,1,340,-5048,-3956,296,124,768,-1204,-296,1820,-1464,988
140,2,132,-5548,-4052,352,36,1340,-1412,84,1880,-964,1040
140,3,528,-6376,-4692,236,188,1560,-1724,-60,2028,-1424,1412
141,0,-240,3588,-3012,-744,808,-7032,-2892,-5692,-3848,-460,-2584
141,1,-1068,2780,-1476,-832,-888,-4356,-1708,-5840,-5192,-2160,-1608
141,2,-516,2760,-892,-732,-1288,-4764,-788,-5316,-4216,-2764,-1816
141,3,-676,2460,-844,-336,-108,-4332,-1520,-4752,-4048,-1752,-1728
142,0,-11660,-10576,6176,-5960,-7100,2624,-2476,-12072,-5180,-1752,-5440
142,1,-11964,-11232,6352,-6280,-7332,3200,-1296,-11380,-5420,-3568,-6636
142,2,-12424,-11912,5636,-6920,-7492,2744,-3292,-11864,-5608,-2044,-7176
142,3,-10484,-10212,5400,-6632,-7540,1748,-1336,-11812,-5508,-2576,-5416
143,0,-592,-1716,-2448,544,1624,-468,-740,380,1188,4,1436
143,1,-616,-1224,-2684,304,1820,-1016,-580,740,1308,128,1196
143,2,-236,-1768,-3416,656,2016,-908,-628,900,1552,44,1424
143,3,-744,-1348,-2928,72,1968,-1780,-700,804,1312,-88,1356
144,0,-1200,-2016,-1140,-584,-1076,1028,1228,-500,576,352,356
144,1,-752,-2564,-808,-996,-1424,1276,2096,-532,484,268,536
144,2,-832,-1700,-1188,-576,-1112,1056,1556,-516,444,472,352
144,3,-1072,-1372,-716,-492,-708,892,1228,-484,368,548,436
145,0,-828,-2676,-152,-884,-756,-1136,-804,932,-1220,268,136
145,1,-796,-2988,64,-688,-624,-1164,-772,1452,-1624,-360,260
145,2,-960,-3280,208,-684,-476,-1288,-876,1540,-2132,-864,228
145,3,-892,-3304,392,-488,-444,-1292,-748,1872,-2252,-1024,376
146,0,-676,1440,-84,-724,-236,-3368,-2120,-3660,-3408,-1380,-940
146,1,644,2276,-600,-1500,-892,-4088,-2832,-6152,-5288,-1236,-1012
146,2,144,1916,-596,-1244,-1084,-3760,-2556,-4944,-4376,-1232,-1212
146,3,168,2000,-980,-700,-1148,-3668,-2460,-5392,-4420,-1500,-1340
147,0,-360,-620,-2260,-592,-68,-1912,-1304,-2056,-280,1100,944
147,1,-492,-1580,-3272,-460,472,-1992,-1688,-2016,-288,840,1016
147,2,-440,-1276,-2432,-200,236,-1480,-1292,-1616,-208,476,760
147,3,-152,-400,-1472,-216,-272,-1316,-460,-1308,-444,628,232
148,0,-6340,-9484,3752,-4308,-3688,812,-3056,-5364,-2032,976,-340
148,1,-5424,-7588,1612,-3152,-2900,620,-3048,-3752,-1392,1100,440
148,2,-5020,-7896,2320,-3412,-3140,772,-2268,-3332,-1020,564,24
148,3,-4952,-8164,2332,-3592,-3180,1080,-2280,-3400,-1176,548,280
149,0,2496,-2840,-2852,-1012,-2108,152,-692,2928,1044,200,1160
149,1,2936,-3084,-2764,-964,-2748,88,-796,2648,996,556,1004
149,2,2948,-2788,-2672,-964,-2760,84,-684,2888,992,164,984
149,3,2492,-2316,-2760,-988,-2384,72,-304,2912,856,76,956
150,0,-2348,-4668,-3196,-212,-356,-1912,-3132,-184,268,1244,524
150,1,-1004,-4472,-3204,168,-844,-1908,-2464,-160,416,1452,412
150,2,420,-3384,-3844,892,-660,-1848,-2016,352,456,1544,264
150,3,-372,-1492,-2924,400,-40,-1144,-1248,412,400,4,352
151,0,2736,-1584,1092,-1692,-2696,796,332,-1432,-3748,-872,764
151,1,1300,-840,460,-1096,-1312,516,168,-1384,-2132,-744,476
151,2,2392,-1524,852,-1152,-1688,736,48,-1500,-3164,-1100,812
151,3,3744,-1964,1104,-1560,-2412,1024,116,-2560,-4720,-1772,1420
152,0,-1140,2044,-372,-344,-672,-3944,-1740,-5308,-4440,-2108,-1308
152,1,-768,1416,-216,-420,-248,-3416,-2524,-4336,-4016,-1724,-956
152,2,-816,1492,-132,-448,-684,-3372,-2248,-4424,-4136,-1660,-944
152,3,-412,1768,-376,-704,-720,-3776,-2348,-5264,-4560,-1448,-892
153,0,-764,-1552,-2564,-1448,-144,-1884,-2916,-3512,-572,1164,1784
153,1,-2116,-2444,-4524,-1860,-692,-600,-2688,-5592,-764,1976,2404
153,2,-3044,-4248,-5588,-2112,-312,972,-2392,-5232,-228,1468,3196
153,3,-4088,-4452,-5084,-2796,-516,1408,-2840,-6184,-696,1412,3740
154,0,-3984,-8800,4492,-4168,-5064,1744,92,-5488,-1420,-2164,-1168
154,1,-5804,-10960,5008,-5060,-6144,1724,-108,-6040,-1640,-2512,-1764
154,2,-3176,-7608,3208,-3624,-5068,972,440,-4044,-904,-1848,-656
154,3,-4156,-8804,3492,-3984,-4904,452,-820,-3852,-892,-1400,-760
155,0,-4628,-4504,-1112,-2740,-2804,3236,-384,-4412,-1232,596,-132
155,1,-2920,-4000,-92,-2476,-2940,2352,-460,-3636,-1072,332,-500
155,2,-3992,-4760,972,-3028,-3428,2528,-1396,-4468,-2044,784,-1076
155,3,-3660,-5144,-464,-2388,-2800,2764,-1520,-3096,-708,456,-1168
156,0,-2096,-3292,-840,-1440,-1828,1892,1772,-2636,-208,552,60
156,1,-2888,-3884,-820,-2052,-2184,2256,1764,-3820,-236,400,316
156,2,-1544,-3076,-776,-1732,-2324,1564,2136,-3340,-980,420,524
156,3,-1776,-2388,156,-968,-1524,1328,1328,-1860,-568,552,-136
157,0,2124,-1828,-2972,-1468,-1992,-256,-164,3036,660,244,1112
157,1,2760,-2936,-3456,-2112,-3040,-400,-568,3368,592,436,960
157,2,2864,-2940,-3684,-2064,-2868,-436,-752,3316,680,256,792
157,3,2396,-2324,-3324,-1756,-2664,-320,-500,2840,560,-52,744
158,0,588,-2156,-2884,792,352,-36,-1356,624,1300,-1020,700
158,1,1176,-2344,-2548,144,-380,416,-688,1088,1240,-776,732
158,2,1620,-3620,-3112,236,-216,892,-1116,1344,1628,-524,1292
158,3,1688,-3964,-3336,360,-400,844,-692,1740,1764,-496,1108
159,0,-3100,-6688,-636,-924,-1672,-984,-2676,-2692,-888,2852,528
159,1,-1764,-5932,-1996,-552,-1192,-2536,-3464,-1436,-612,2904,148
159,2,376,-5896,-6176,1212,-1176,-2932,-3376,-504,-368,3372,-244
159,3,-3076,-6732,-704,-980,-1260,-1208,-2668,-2048,-832,3468,516
