sample_index,window_index,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
83,2,-1640,-4128,1916,-1344,-1612,560,340,-4896,-4124,-2584,-2008
83,3,-1288,-5044,2156,-1880,-1764,784,-696,-6136,-5304,-4212,-2156
84,0,-300,-1588,-3140,1092,1252,-2052,-1540,-1836,-680,-1832,-516
84,1,-100,-2692,-3088,636,1264,-2136,-2548,-2000,-860,-2376,0
84,2,240,-2232,-2940,332,1384,-2248,-2096,-1700,-784,-2924,-688
84,3,-604,-932,-3316,1812,2368,-2812,-2508,-2660,-1124,-2944,-436
85,0,-1396,-1728,-3828,988,2896,-3468,-2824,-2760,-1508,-4172,-760
85,1,-584,-2024,-3988,584,2760,-2996,-2184,-2188,-1548,-3836,-868
85,2,-448,-1624,-3480,808,2848,-3188,-2828,-2468,-1560,-4152,-828
85,3,-448,-1656,-4688,144,3020,-3048,-1792,-2504,-1368,-4128,-1056
86,0,-1516,-4804,476,-1568,-1000,2172,400,-3624,-3144,-2652,-1080
86,1,-1936,-5560,756,-2692,-1704,1652,1004,-4344,-3396,-4032,-384
86,2,-1096,-5448,136,-2328,-1476,1860,492,-3520,-3040,-2940,-812
86,3,-736,-5308,476,-1688,-1160,1304,60,-3604,-3132,-2608,-964
87,0,-52,-4564,-3388,-1452,-1556,-1020,-1192,912,620,-1312,-200
87,1,-484,-4780,-3204,-1444,-616,-272,-976,704,632,-1696,116
87,2,168,-6236,-4056,-2116,-2388,-1316,-1472,920,912,-1564,-652
87,3,-328,-6600,-4248,-1792,-992,-116,-1420,664,784,-2004,-92
88,0,792,-2032,-1720,-432,-784,-1640,-2004,-1192,-1460,-1472,84
88,1,1276,-3392,-1688,-1176,-2164,-2460,-2448,-432,-2148,-2136,-600
88,2,1912,-3812,-1136,-2192,-3164,-2808,-2404,-256,-2796,-2356,-1004
88,3,2508,-3872,-476,-2928,-3588,-3036,-2188,-228,-3312,-2548,-852
89,0,-792,7452,-8720,192,4472,-8144,-1300,-8244,-3688,-7952,-3108
89,1,-3324,8776,-10840,-1236,2092,-10260,-2140,-7220,-3272,-9764,-4464
89,2,-3240,8524,-11360,-2652,508,-10908,-1868,-5224,-3232,-10908,-5468
89,3,-2512,8536,-11216,-2100,1712,-10532,-1804,-6804,-3740,-11332,-4912
90,0,-200,-1668,-2092,-276,732,-892,-568,-724,76,-1844,1240
90,1,36,-804,-1952,88,932,-1128,-840,-1144,-12,-2072,1288
90,2,-308,-2424,-1424,-668,24,-112,112,232,116,-1016,848
90,3,-480,-1904,-1296,-452,308,-196,-204,-84,-84,-588,968
91,0,-1992,-4184,2320,-1348,-2256,1436,760,-5588,-4424,-3628,-2160
91,1,-2804,-4744,2968,-1828,-2652,928,752,-6052,-5284,-4252,-2244
91,2,-3248,-5400,3044,-2084,-2964,688,516,-6736,-5708,-4792,-2484
91,3,-4656,-6316,3524,-2712,-3240,832,1040,-7144,-6272,-5508,-2344
92,0,20,-3760,-3300,-1584,-52,392,-680,2588,960,-3328,332
92,1,464,-5600,-2948,-3196,-220,600,-1224,3156,376,-4084,-48
92,2,396,-5776,-3284,-3048,-312,232,-1512,3068,312,-4120,-96
92,3,484,-5016,-2976,-2668,-640,12,-1296,2720,236,-3600,-320
93,0,-460,4332,-3888,2280,264,-7404,-1332,-5052,-6680,-8624,-1072
93,1,-248,4476,-6424,1708,-3076,-9608,-1200,-6420,-7448,-9372,-2512
93,2,268,4392,-6256,1140,-2552,-8652,-756,-5524,-6352,-9392,-2536
93,3,-72,3836,-7324,1352,-4240,-9412,-1732,-6780,-6304,-8436,-2204
94,0,688,-2456,-4388,-316,1624,-2796,-1628,-4028,-820,-4368,3224
94,1,-1392,-1872,-5964,-204,1764,-2936,-1972,-4140,-596,-2980,1976
94,2,-316,-936,-2152,36,684,-1400,-1332,-1956,-452,-2096,580
94,3,-2352,-3932,-4160,-1172,528,-900,-1520,-1884,-216,-2540,2224
95,0,-1628,-1208,-5300,784,3372,-2224,-2976,-2752,-1564,-3100,-776
95,1,-1552,-1968,-5232,356,3452,-2796,-3280,-2420,-1588,-3580,-828
95,2,-1956,-780,-6096,676,3848,-3172,-2944,-2868,-1004,-3068,-704
95,3,-1628,-1052,-4468,148,2612,-2324,-2948,-1844,-708,-3460,-780
96,0,-1548,-4980,-488,-1544,-2200,-552,2048,-4204,-2464,-1312,-1500
96,1,-2756,-6960,-280,-2472,-3212,44,3036,-5512,-3476,-720,-2348
96,2,-2812,-6748,204,-2248,-2904,-76,3032,-5136,-2944,-1620,-2088
96,3,-3444,-8356,560,-3168,-3120,508,4080,-6840,-4568,-1476,-3116
97,0,20,-5000,-2260,-2044,-1576,-512,-1408,2164,-596,-2124,-1156
97,1,216,-6112,-2832,-2600,-2060,-468,-1760,2564,-348,-2504,-1440
97,2,460,-6200,-2612,-2672,-2200,-676,-2020,2516,-616,-2552,-1604
97,3,892,-5596,-1912,-2904,-1872,-1032,-2556,2120,-1068,-2860,-1588
98,0,168,-3104,-3100,-492,-776,-1108,-1920,-832,-700,-1588,20
98,1,1100,-4124,-3072,-944,-1176,-2028,-2384,-1460,-2020,-3036,148
98,2,2136,-3792,-1936,-1268,-1220,-3512,-2556,-2176,-3500,-4592,508
98,3,2100,-4544,-3060,-1724,-952,-3584,-3256,-1680,-3332,-5356,300
99,0,-1084,-2852,-1528,-512,-776,-1592,-1456,-96,-1056,544,-180
99,1,-264,-2208,-848,-640,-940,-1220,-1468,8,-1096,396,-416
99,2,-1704,-1504,-772,84,240,-2512,-2644,-760,-2212,1292,596
99,3,-604,-4116,-3760,-1940,-1852,-3508,-3068,-872,-488,144,-1224
100,0,-52,-428,-2428,884,456,-1996,-836,-2416,-1180,-2716,1056
100,1,2156,428,-3284,1140,1592,-2952,-1068,-3924,-348,-2408,1740
100,2,1516,-1588,-4180,544,1924,-2432,-1328,-4736,-1056,-2712,3352
100,3,384,-2080,-3864,84,1544,-1368,-920,-4028,-1080,-3544,3256
101,0,-1112,-2660,-4516,-152,1828,-1908,-2696,-1688,-1248,-3180,-312
101,1,-1040,-2304,-4944,-404,2232,-1924,-3040,-2028,-884,-2948,-412
101,2,-1964,-2056,-3712,528,1472,-2168,-3820,-2052,-1472,-3508,284
101,3,-1164,-3096,-4764,-656,2308,-2248,-3688,-1672,-1300,-4744,-548
102,0,-2676,-7368,-808,-3812,-2320,2204,280,-4620,-3604,-324,-1252
102,1,-2560,-8112,660,-3492,-1612,2784,728,-3716,-3872,-1312,-2984
102,2,-2908,-9268,452,-3748,-2388,2448,1168,-4552,-4396,-1188,-2832
102,3,-2572,-9184,220,-3920,-1876,3444,1020,-3624,-3800,-1324,-2540
103,0,-3044,-8752,832,-2608,-3032,-36,3736,-6620,-4484,-1824,-3008
103,1,-3464,-9232,848,-3048,-3628,-56,4096,-7416,-5240,-1536,-3188
103,2,-3768,-8556,1156,-3160,-3972,60,4720,-6836,-4832,-2224,-3392
103,3,-3568,-8384,324,-2844,-3768,224,4436,-7248,-4844,-1776,-3380
104,0,436,-3344,-2968,-668,-984,-1512,-1896,-1344,-1424,-2292,240
104,1,1488,-3700,-2696,-692,-960,-2880,-3152,-2092,-2876,-3336,560
104,2,1976,-3448,-1768,-1172,-1024,-3248,-2692,-2120,-3448,-4220,584
104,3,2336,-3056,-1496,-1252,-1332,-3896,-2936,-2452,-3776,-4508,712
105,0,-1584,-1228,-1016,552,144,-4012,-3812,-1492,-2376,1352,656
105,1,-2436,-1884,-1448,552,340,-2916,-3136,-752,-2016,1432,468
105,2,-1860,-1940,-1588,172,-104,-2612,-3148,-1112,-1648,1324,132
105,3,-1268,-1736,-2404,4,-252,-3344,-3460,-1628,-1480,728,-48
106,0,780,3232,-5776,1180,2088,-5016,-1008,-2588,-1112,-5200,-3252
106,1,428,4176,-9016,1284,-1284,-9220,-2840,-4880,-3740,-8700,-4512
106,2,508,3924,-10380,1584,-3176,-11284,-3436,-6408,-5272,-10728,-4700
106,3,-704,4512,-9036,1144,-4540,-11556,-3048,-6716,-6516,-10340,-5552
107,0,-900,272,-2240,364,420,-900,-52,-1476,76,-788,112
107,1,-1640,-940,-2680,68,528,-692,-708,-2752,-48,-1332,1884
107,2,-1200,-716,-3332,680,580,-888,-628,-2672,344,-284,1664
107,3,-872,-652,-1004,-76,48,-492,-360,-736,52,-828,444
108,0,-2708,-4340,44,-1420,-1420,1156,1528,-2640,-1204,84,48
108,1,-1772,-3556,556,-640,-608,1128,1248,-2008,-1052,-128,-212
108,2,-2592,-6716,2132,-2212,-2324,1160,3380,-4452,-2944,-1952,-812
108,3,-3888,-6480,608,-2004,-1480,1908,2568,-3612,-2288,812,-624
109,0,-464,-4104,-1760,-1100,-960,-140,-768,1532,-344,-1536,-568
109,1,-420,-5596,-1908,-1836,-2092,-420,-1004,2648,-940,-1836,-1516
109,2,224,-3296,-1088,-1696,-1168,20,-792,2448,-680,-2148,-1264
109,3,-72,-3816,-1064,-1716,-1372,-140,-844,2316,-880,-1852,-1328
110,0,-268,-3992,-3864,-1308,-1092,-460,-876,-664,48,-1524,784
110,1,-8,-4956,-3972,-1416,-924,-928,-1660,-496,-288,-2160,728
110,2,12,-4644,-3972,-948,-580,-1252,-2252,-648,-588,-1860,560
110,3,388,-3768,-2892,-528,-924,-1428,-1848,-1180,-1036,-1648,516
111,0,156,3268,-5160,960,-1132,-5880,-880,-4252,-3156,-6256,-1864
111,1,-248,3852,-6152,1360,-3036,-7628,-1780,-6112,-5456,-7952,-3188
111,2,-196,4376,-7740,1556,-4960,-9664,-2420,-8344,-7460,-9332,-3980
111,3,-404,4040,-7444,956,-6820,-9408,-1396,-8936,-8232,-8728,-2808
112,0,-2008,-2184,-4392,588,1972,-1984,-2988,-1544,-1396,-4024,-536
112,1,-2424,-2376,-5096,572,2640,-2552,-3136,-1328,-576,-3264,24
112,2,-1832,-2984,-4688,284,1948,-2352,-3260,-1572,-1036,-4468,276
112,3,-2488,-1176,-5168,1588,3356,-2716,-3268,-2168,-1240,-3788,-244
113,0,-1632,-4416,-744,-1004,-1096,544,-124,-2212,-1360,-368,-596
113,1,-1344,-5616,-1204,-1484,-1004,788,-300,-1184,-1344,-552,-844
113,2,-1752,-6612,-1692,-2120,-680,1064,28,-1036,-1136,-556,-912
113,3,-1292,-5076,-1648,-1484,-1012,700,-52,-948,-916,-620,-700
114,0,-1384,-6040,-484,-1444,-1492,-912,2232,-2832,-1408,-2484,-704
114,1,-1788,-5764,-936,-1552,-1792,-224,2356,-3344,-1788,-2160,-1472
114,2,-1120,-5736,-1288,-1528,-1976,-812,2412,-3592,-1692,-2660,-576
114,3,-660,-5992,-848,-1672,-1996,-1504,1756,-3908,-1680,-3160,-1116
115,0,-556,-5952,-3216,-1892,-1596,-536,-1488,2076,-284,-2168,-808
115,1,-316,-8484,-3968,-3248,-2320,-564,-2108,2712,-444,-3100,-1192
115,2,84,-9004,-3932,-3768,-3096,-868,-2220,3396,-800,-3264,-1984
115,3,680,-7540,-2924,-3884,-3064,-1016,-2360,3368,-1108,-3096,-2492
116,0,32,-3480,-2912,-544,-272,-1548,-2616,-668,-1268,-2136,188
116,1,1088,-3392,-2544,-644,-728,-2600,-3256,-1496,-2676,-3532,36
116,2,1268,-4176,-2932,-1112,-848,-3044,-3944,-1500,-3152,-4480,-84
116,3,1516,-3024,-1444,-440,-928,-3228,-3208,-2056,-3568,-3256,408
117,0,-1736,-4976,-3744,-452,-228,-2316,-3992,-2400,-2256,2180,1068
117,1,-2776,-3464,-2532,-264,96,-2336,-2288,-348,-1436,1260,512
117,2,-2332,-3564,-2156,-228,-112,-2152,-2616,-908,-2144,1316,536
117,3,-2952,-3052,-2196,304,356,-2728,-2960,-1336,-1916,1456,1012
118,0,512,-4232,-3488,-1044,-1124,-1580,-3096,-688,-952,-2664,-196
118,1,952,-3028,-2156,-744,-1016,-2040,-2864,-1540,-1932,-2572,-52
118,2,2184,-4496,-2212,-2424,-876,-3044,-3672,-1464,-3496,-5572,-216
118,3,1784,-3952,-2184,-1844,-764,-3068,-3584,-1512,-3440,-4980,-68
119,0,824,-1292,-3184,644,1432,-2476,-1004,-2124,-200,-2400,1576
119,1,536,-924,-4756,1084,1892,-2740,-1716,-3236,432,-1704,2248
119,2,3376,1028,-3188,704,2284,-2856,-1148,-2896,-108,-3584,2184
119,3,-1632,-4900,-6280,-532,812,-1876,-2412,-1356,716,-2220,1952
120,0,472,-5288,600,-2624,-1668,-1140,-60,-2280,-2108,-4280,-900
120,1,436,-7288,1844,-3572,-2452,-1616,324,-3272,-3388,-6092,-1816
120,2,268,-8716,2220,-4796,-2624,-1120,-52,-3108,-4096,-6936,-1952
120,3,520,-9512,2608,-5448,-2912,-1136,340,-3624,-4640,-7744,-2156
121,0,-1832,-800,-4252,1504,3144,-2552,-2848,-1972,-1364,-3896,-1144
121,1,-2756,-2260,-3428,1132,2364,-1876,-2864,-596,-1000,-3168,-260
121,2,-2608,-1400,-3680,1404,3172,-2252,-3128,-1308,-1448,-3684,-1008
121,3,-3244,-2016,-3992,1596,3648,-2568,-3548,-1248,-1428,-3552,-288
122,0,-1396,-3504,-1192,-664,-1024,412,-48,-1548,-624,-772,-268
122,1,-1408,-3776,-2052,-452,-552,104,-420,-564,-196,-748,-172
122,2,-928,-3496,-1092,-756,-612,408,-204,-480,-484,-936,-304
122,3,-2232,-4948,-972,-1084,-356,1216,264,-972,-820,196,-348
123,0,-200,-3512,-3248,-868,-304,-396,-1744,392,136,-2008,-56
123,1,60,-3980,-3664,-708,-692,-1184,-2600,-264,-584,-2360,-96
123,2,128,-3760,-3360,-756,-568,-1156,-2512,-380,-736,-2356,0
123,3,204,-3984,-3612,-728,-540,-1296,-2640,-468,-900,-2628,44
124,0,-2372,-3540,-2532,-64,-12,-2700,-2388,-84,-1316,524,660
124,1,-1224,-4324,-2568,-344,-608,-1760,-2020,824,-616,-804,-36
124,2,-1376,-4724,-2960,-616,-632,-2864,-2776,1016,-1344,-1240,-192
124,3,-852,-3284,-1884,-688,-544,-1824,-2400,1272,-980,-1436,-320
125,0,2136,-3224,-100,-1128,-2108,-3296,-780,-3260,-4604,-4372,-372
125,1,2136,-3176,12,-1488,-1700,-2960,-1004,-2644,-4236,-4600,-376
125,2,2100,-2844,-344,-1520,-1132,-3140,-1516,-2180,-3876,-4304,-16
125,3,2248,-2936,-292,-1372,-1448,-3488,-1432,-2692,-4460,-4620,-56
126,0,-2836,4852,-2236,340,-2076,-7072,-2896,-5544,-5900,-2292,-2300
126,1,-1460,4544,-2128,184,108,-5388,-3940,-4192,-2760,32,-1440
126,2,-376,3588,-1420,-204,408,-4468,-4216,-3748,-1784,392,-572
126,3,-652,3456,-1492,-636,592,-5136,-5488,-4348,-2572,88,-692
127,0,-592,-172,-1476,-472,128,-1260,-1196,-2104,340,896,996
127,1,-1052,320,-344,-504,120,-1268,-872,-2468,-4,1308,856
127,2,-2036,-964,-2588,-832,-820,-1068,-1268,-3316,260,1552,1560
127,3,-1824,-1804,-2548,-344,-1604,-968,-832,-3232,-540,948,1984
128,0,-6072,-3520,3020,-1896,-724,-452,-1296,-6416,-3652,908,-808
128,1,-6196,-4524,2852,-2740,-744,460,-804,-5432,-4040,848,-1128
128,2,-5920,-3684,2460,-2136,-408,152,-892,-5020,-3344,1384,-860
128,3,-5408,-4632,2520,-2760,-296,1136,8,-4668,-3348,1036,-960
129,0,-1688,-1372,-2672,1504,940,-1952,-2300,-1192,-640,-516,952
129,1,-1644,-912,-2520,1564,820,-1208,-1368,-1200,-384,24,876
129,2,-988,-1616,-2536,1008,336,-1400,-1128,-1044,-508,-652,584
129,3,-1460,-824,-2504,1424,504,-1904,-1704,-1608,-664,-504,1164
130,0,-2256,-1432,-3352,-52,1468,-2408,-1912,-1980,-1044,-1860,880
130,1,-2176,-1248,-3856,228,2560,-2392,-1764,-1812,-772,-1380,488
130,2,-2084,-1424,-4112,212,2324,-2308,-1768,-1456,-452,-1312,504
130,3,-2236,-1144,-4324,276,2792,-2448,-2020,-1608,-532,-1852,204
131,0,-740,-4296,-1980,-1744,-2760,-220,2340,-2516,-848,-1304,244
131,1,-588,-4340,-2040,-1692,-3348,-252,2800,-2996,-1204,-1720,168
131,2,-592,-4196,-2228,-1740,-2984,432,2552,-2944,-1228,-1276,164
131,3,-784,-4728,-2160,-1688,-3176,156,2880,-3060,-1120,-1696,400
132,0,448,-4600,-2248,-784,-2280,-1312,-1368,200,-1024,-1928,-376
132,1,568,-4436,-2336,-704,-2644,-1444,-1480,620,-592,-1548,-344
132,2,464,-3136,-1860,-468,-1976,-1292,-1304,228,-588,-1308,-224
132,3,312,-4144,-2564,-640,-2104,-1260,-1256,228,-548,-1660,-268
133,0,-388,-2556,-2804,-964,40,-132,-1012,-264,404,-1232,56
133,1,84,-3664,-2868,-1492,-600,-132,-1020,-620,692,-1616,-92
133,2,232,-4120,-3264,-1720,-796,36,-824,-728,828,-1768,-112
133,3,268,-3668,-3288,-1608,-596,-112,-880,-924,764,-1740,144
134,0,-2360,-2960,-2356,-1300,-456,-2800,-3708,-2948,-1628,3260,-240
134,1,-2584,-3660,-2876,-1656,-1036,-3604,-5604,-4484,-2520,4600,-912
134,2,-2488,-4792,-3784,-2596,-2324,-3676,-5112,-4152,-1864,4604,-1460
134,3,-3304,-4768,-4092,-2104,-2040,-3504,-5488,-4276,-1596,4688,-680
135,0,-1760,3528,-1240,84,-2200,-5952,-3792,-4852,-4856,-1148,-1832
135,1,-444,1888,-928,-12,-836,-4460,-3980,-3016,-2540,-208,-680
135,2,-944,1964,-612,-176,-312,-4408,-4236,-2412,-2580,752,-796
135,3,-812,1588,-552,-88,-576,-4252,-4076,-2116,-2360,768,-864
136,0,-1032,-124,-1028,-328,-132,-1132,-1336,-1772,212,1868,972
136,1,-3016,-2720,-5408,-1508,-1540,-88,-1324,-3824,240,988,2124
136,2,-3964,-3284,-5256,-1164,-1304,136,-1860,-4140,280,1216,2764
136,3,-3200,-2628,-4276,-920,-576,-360,-2092,-3648,52,772,2344
137,0,-5248,-3220,1944,-856,4,-104,-484,-4380,-1736,2492,-32
137,1,-4816,-3284,2032,-892,56,-128,-492,-3832,-1876,2484,-212
137,2,-5580,-3800,2896,-2464,-424,728,24,-5752,-3084,1424,-1136
137,3,-6188,-5232,3484,-3432,-540,1284,184,-6492,-4160,892,-1352
138,0,-1212,-2000,-1960,352,172,-524,-1212,-64,-188,-620,328
138,1,-1976,-1676,-2500,1752,748,-1680,-1988,-832,-868,-700,900
138,2,-1644,-1640,-2752,1796,780,-2052,-2284,-1468,-1056,-504,1092
138,3,-1284,-952,-1952,1620,588,-2232,-2224,-1812,-1240,-320,1088
139,0,-2016,-1400,-3920,1088,2160,-2916,-2440,-1788,-964,-1048,888
139,1,-1744,-496,-3544,680,2640,-2512,-2000,-1812,-732,-1068,316
139,2,-1868,-908,-2988,732,2056,-2168,-2052,-1580,-748,-1068,628
139,3,-1980,-748,-3064,608,2444,-2352,-2464,-1960,-784,-1056,756
140,0,-180,-2468,-2596,-864,-156,-428,-1276,-728,172,-1496,124
140,1,96,-3092,-2716,-1436,-388,-300,-1320,-844,656,-1648,92
140,2,-180,-3412,-3124,-1388,-432,-168,-1444,-628,596,-1424,68
140,3,20,-3904,-3112,-1672,-596,-400,-1432,-824,700,-1800,-20
141,0,-360,4580,-2580,-148,1628,-4300,-2056,-2264,1240,1348,-628
141,1,-1072,3152,-816,-424,-1360,-3916,-368,-3272,-2240,-788,-1000
141,2,-1468,3260,-1288,-252,-1960,-5016,-2800,-3908,-4112,-1084,-2140
141,3,-760,2196,-772,-268,-848,-3140,-1288,-2232,-1740,-500,-1200
142,0,-7668,-6660,3960,-1856,-2288,216,-868,-6616,-3728,1500,-1876
142,1,-7592,-6720,4848,-1508,-3040,-164,-352,-6852,-4592,-492,-1300
142,2,-8072,-6544,4692,-1500,-2804,-664,-1192,-6372,-4288,836,-1744
142,3,-6492,-5872,4316,-1156,-2592,-228,104,-5724,-3284,-88,-900
143,0,-764,-2304,-2892,-600,788,-212,-524,240,244,-1256,-256
143,1,-996,-1920,-2832,-656,936,-320,-288,300,280,-992,-396
143,2,-716,-1824,-3280,-608,1104,-412,-284,184,340,-1116,-696
143,3,-684,-1448,-3252,-232,1084,-432,-392,144,320,-1288,-748
144,0,-980,-4084,-2196,-1300,-1028,620,1260,-516,512,-660,268
144,1,-1148,-4688,-1976,-1372,-1632,976,1948,-224,380,-668,44
144,2,-716,-4360,-2040,-1276,-1424,688,1312,68,412,-488,140
144,3,-724,-2896,-1828,-1076,-852,772,1008,-312,332,-188,284
145,0,-416,-1328,84,-560,-1428,-784,252,224,-1336,-420,-1180
145,1,-508,-2224,244,-1028,-1636,-836,-96,928,-1748,-400,-1600
145,2,-572,-1708,56,-668,-1520,-932,44,512,-1520,-224,-1244
145,3,-496,-1968,-16,-788,-1724,-1028,140,544,-1648,-500,-1388
146,0,-1568,3096,-1328,684,-440,-5376,-4880,-4136,-3084,-568,-644
146,1,-1076,3456,-2268,264,-1212,-6556,-6292,-5280,-4332,-484,-1748
146,2,-1052,3652,-1904,380,-1156,-7252,-7388,-5452,-4644,136,-1236
146,3,-1112,3940,-2200,472,-1308,-7108,-7064,-5708,-4760,-204,-1512
147,0,-300,336,-1232,-44,564,-1084,-1080,-1264,112,676,972
147,1,-368,-464,-2148,-444,464,-1132,-1296,-1200,124,152,792
147,2,-604,-504,-1516,-196,48,-1080,-848,-808,-24,300,604
147,3,-268,-216,-1584,-472,-188,-896,-504,-652,48,620,396
148,0,-5172,-4068,3136,-2112,-644,1596,336,-6340,-3008,1228,-780
148,1,-4888,-4816,2408,-2044,-124,2296,376,-4376,-2788,1516,-680
148,2,-4340,-4636,2700,-2096,-260,1752,304,-4812,-3120,988,-1168
148,3,-3456,-3664,2852,-1892,-648,1584,372,-5084,-2928,316,-1064
149,0,316,-5704,-2788,-1056,-2476,-824,-936,1544,256,-1848,144
149,1,580,-5912,-2940,-876,-2892,-1148,-1384,1564,36,-2160,-152
149,2,648,-5620,-2280,-608,-3140,-1032,-1324,1856,-8,-1944,-176
149,3,272,-5240,-2392,-432,-2468,-860,-856,1424,16,-1872,188
150,0,-2024,-840,-1216,1036,1412,-1640,-2432,-848,-320,988,1356
150,1,-1184,-1752,-1704,-300,80,-1204,-1812,-896,4,712,516
150,2,-712,-1904,-2048,-580,-52,-1356,-2152,-1124,-328,560,432
150,3,-700,-492,-1264,652,480,-1676,-2152,-1096,-936,116,616
151,0,1016,-2204,-608,-428,-1484,-1876,-1160,-1976,-2824,-1428,-64
151,1,584,-1060,-176,-288,-928,-1120,-472,-1256,-1660,-872,-32
151,2,1068,-2032,-420,-988,-1076,-1524,-976,-1528,-2352,-1404,48
151,3,1944,-3608,-796,-1992,-1728,-2380,-2000,-2172,-3788,-2900,64
152,0,-1572,3292,-2064,404,-2072,-6544,-4920,-5624,-5396,-1752,-2200
152,1,-1156,2896,-1268,204,-1012,-5800,-5244,-4224,-3956,-520,-1436
152,2,-1572,3188,-1400,352,-1144,-6728,-6452,-4724,-4496,-352,-1636
152,3,-1988,3564,-1748,196,-1472,-7348,-6476,-5092,-5676,-72,-2240
153,0,-1124,-884,-972,-832,-192,-732,-824,-2004,-152,388,1364
153,1,-1956,-1412,-2528,-932,-384,-100,-1240,-2980,8,816,1820
153,2,-2708,-2648,-3540,-1580,-412,608,-1348,-3904,-120,-304,2240
153,3,-2828,-2632,-3412,-1464,-476,656,-1368,-3900,-120,-72,2316
154,0,-3376,-3540,3220,-3380,-2164,612,484,-5468,-2500,-1180,-1436
154,1,-4672,-4468,3600,-3748,-1732,1004,616,-6692,-3632,-340,-2012
154,2,-2712,-4560,2184,-3104,-1232,-156,-16,-4496,-3200,-1188,-1704
154,3,-2592,-3884,2072,-2496,-1340,-236,-180,-4848,-2700,-468,-1804
155,0,-1644,-3220,-2380,-1804,-1344,1504,308,-2328,-268,-236,504
155,1,-1236,-4248,-1908,-1636,-1836,1296,720,-1884,-588,-376,184
155,2,-1080,-4416,-764,-1708,-1804,1128,544,-2080,-1308,-408,204
155,3,-1772,-5736,-1308,-1884,-1520,1936,372,-1564,-776,-248,-192
156,0,-1000,-4388,-2164,-1484,-1692,360,1940,-1348,-464,-564,284
156,1,-1272,-4752,-2560,-2072,-1676,728,1832,-1432,-200,-768,1048
156,2,-360,-3100,-2296,-1452,-2472,-496,1620,-1928,-468,-1444,456
156,3,-1044,-3200,-1232,-1092,-1012,228,1288,-908,-396,-868,180
157,0,432,-4444,-1504,-732,-2080,-1008,-244,572,-640,-1036,576
157,1,380,-6232,-2252,-1300,-2812,-1072,-992,1564,-524,-2036,144
157,2,372,-7048,-2812,-1628,-2668,-992,-1424,1696,-584,-2428,56
157,3,412,-6116,-2532,-1208,-2552,-1092,-1076,1224,-588,-2160,252
158,0,-4,-2428,-2344,-916,-12,-244,-1016,-220,160,-1164,216
158,1,172,-2744,-2332,-712,-588,-692,-1268,-392,-140,-1168,216
158,2,56,-3036,-2596,-888,-560,-676,-1212,-408,-140,-1384,256
158,3,292,-3564,-2512,-1276,-872,-736,-1440,-484,148,-1300,48
159,0,-3532,-2036,-440,-452,668,-2504,-3532,-3288,-1880,4208,240
159,1,-2028,-2172,-1584,-840,68,-3356,-4580,-3704,-2484,3972,8
159,2,-1064,-3244,-3520,-1736,-1264,-3132,-4312,-2900,-1744,2864,-816
159,3,-2744,-1728,-756,-604,-124,-2552,-2904,-3216,-1628,3568,76
