sample_index,window_index,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
94,1,-1020,-780,-848,56,336,-904,-804,-2836,-1052,-1020,1004
94,2,-332,-384,216,164,-180,168,36,-1640,-488,-16,424
94,3,-564,-928,-596,-292,-264,-284,-440,-1848,-504,24,300
95,0,-576,52,-1324,384,776,-1480,-1564,-2120,-268,128,708
95,1,-332,92,-956,328,672,-1120,-1116,-1584,-148,120,468
95,2,-520,412,-1348,384,848,-1640,-1552,-2432,-40,292,660
95,3,-524,560,-988,564,792,-1304,-1328,-1748,-28,136,512
96,0,-772,-1660,312,-892,-1156,292,420,-1808,-848,-644,-212
96,1,-1496,-3000,92,-1780,-1632,184,288,-2920,-1192,-544,-96
96,2,-1236,-2784,648,-1296,-1756,432,436,-2724,-1468,-1344,-392
96,3,-1952,-3632,912,-1968,-2276,812,1000,-3764,-1952,-1452,-548
97,0,-8,20,8,-72,16,-16,-4,0,24,8,-28
97,1,0,0,0,0,0,0,0,0,0,0,0
97,2,-24,-28,-72,-28,-52,-24,-32,-24,-12,16,-24
97,3,40,-4,0,-8,-24,-28,-4,-4,0,0,8
98,0,268,-360,-144,-172,4,-216,-268,-156,-140,-32,72
98,1,344,-664,-84,-396,92,-484,-536,-372,-556,32,144
98,2,252,-728,-44,-580,-304,-696,-468,-644,-832,-164,32
98,3,200,-624,-256,-468,-128,-1196,-1000,-664,-1064,-228,-156
99,0,-312,-976,-188,-468,-52,-1000,-1028,-912,-772,528,-124
99,1,-204,-1168,128,-336,-72,-664,-816,-728,-704,412,-108
99,2,-644,-1396,612,-668,-656,-356,-440,-1788,-1008,564,24
99,3,56,-1828,-372,0,-472,-680,-692,-776,76,236,-168
100,0,-536,-108,248,80,-400,68,8,-1844,-556,-224,516
100,1,-496,120,-688,516,-172,-932,-608,-2972,-888,-584,1240
100,2,-860,-816,-384,140,-508,-224,-324,-3376,-1176,-496,996
100,3,-808,-1180,-296,68,-532,396,-72,-3556,-1128,-268,1016
101,0,-236,-220,-844,136,456,-852,-948,-1488,-288,-88,500
101,1,-116,-252,-876,32,444,-936,-1032,-1368,12,196,444
101,2,-140,292,-148,80,252,-492,-544,-916,-292,-260,388
101,3,172,-428,-504,-144,300,-400,-696,-888,-104,-340,308
102,0,-1584,-1896,1108,-844,-1576,1236,328,-3268,-1916,-1416,-380
102,1,-1680,-2504,768,-932,-1664,1016,-12,-2992,-1868,-1416,-560
102,2,-1836,-2696,1396,-1188,-1980,1300,620,-3400,-1960,-1792,-396
102,3,-1608,-2324,1120,-844,-1592,1168,292,-3144,-1892,-1848,-484
103,0,-1668,-3232,860,-1604,-2132,552,964,-3152,-1712,-1332,-480
103,1,-1996,-3356,988,-1624,-2172,712,880,-3600,-1940,-1408,-472
103,2,-1720,-3068,824,-1596,-2000,532,728,-3232,-1792,-1536,-580
103,3,-2228,-3848,648,-1908,-2256,584,820,-4128,-2232,-1548,-492
104,0,76,-24,160,-140,-212,-80,0,-308,-344,-164,36
104,1,68,-116,-280,-140,-16,-960,-704,-548,-536,-248,76
104,2,228,-296,-212,-380,-144,-1020,-712,-560,-656,-288,8
104,3,216,24,-200,-196,-168,-1140,-616,-668,-544,-284,220
105,0,-452,-1332,44,-248,-88,-1188,-1116,-1128,-824,800,-72
105,1,-544,-1036,120,-40,-272,-672,-596,-1048,-528,656,20
105,2,-232,-1228,-148,72,-144,-1068,-988,-1004,-400,712,-8
105,3,76,-1024,-408,408,0,-996,-896,-644,-28,448,116
106,0,-4,1924,-1420,876,752,-2072,-1888,-2888,-664,-808,940
106,1,64,1696,-1116,856,104,-1448,-1452,-3048,-1240,-584,1140
106,2,16,1952,-1152,684,-308,-1480,-1380,-3624,-2064,-1668,1412
106,3,248,1864,-1132,800,-368,-1260,-1076,-3024,-1420,-888,1432
107,0,-136,396,-92,268,248,-448,-364,-1352,-140,84,408
107,1,-740,-76,-100,412,-64,-188,-260,-1968,-168,100,600
107,2,-404,136,-636,344,168,-340,-484,-1288,-36,172,372
107,3,-296,-272,100,160,-108,28,-56,-1132,-232,76,368
108,0,-1020,-912,148,-976,-1324,384,460,-1172,-688,-44,-376
108,1,-800,-692,120,-720,-996,368,488,-708,-464,72,-252
108,2,-1052,-1684,1020,-616,-1568,600,608,-1980,-1208,-1200,-332
108,3,-1436,-1556,188,-992,-1344,500,636,-1688,-892,-536,-348
109,0,0,0,0,0,0,0,0,0,0,0,0
109,1,-16,-80,-96,8,0,-48,-8,48,24,-32,8
109,2,-8,-20,-52,16,16,28,-12,32,-8,-12,-32
109,3,0,-4,4,-24,-40,8,32,16,24,20,-20
110,0,156,-152,-28,-392,-60,-200,-316,-172,104,-124,172
110,1,220,44,84,-384,-44,-4,-120,-80,188,-120,136
110,2,280,-252,-28,-512,16,36,-136,-84,292,-112,200
110,3,188,0,-104,-436,-44,-284,-304,-192,132,-220,84
111,0,88,1808,-840,672,-80,-1144,-1156,-3216,-1440,-1120,1300
111,1,380,2288,-952,776,-588,-1072,-1004,-3964,-2468,-2064,1700
111,2,352,2788,-956,648,-1084,-1272,-912,-4432,-2936,-3092,1704
111,3,-304,2840,-1096,172,-2072,-1160,-520,-4452,-3120,-3416,1796
112,0,-228,-120,-672,328,496,-736,-732,-1052,-40,180,400
112,1,-312,-60,-1340,584,784,-1176,-1324,-1580,-48,152,436
112,2,-356,8,-668,248,472,-764,-784,-1116,-204,-40,400
112,3,-428,380,-1112,588,824,-1672,-1428,-1892,-392,-116,492
113,0,-836,-1128,-32,-316,-752,448,-68,-1504,-736,-324,-168
113,1,-1044,-1556,-192,-508,-892,516,-232,-1760,-864,-620,-240
113,2,-1268,-1656,-104,-644,-1152,464,-160,-2192,-1276,-656,-332
113,3,-956,-1112,-100,-388,-844,288,-260,-1648,-752,-336,-200
114,0,-532,-1356,588,-476,-908,216,460,-1248,-732,-788,-248
114,1,-876,-1768,-136,-996,-1096,132,352,-1500,-628,-368,-216
114,2,-768,-1720,-340,-980,-928,-32,152,-1548,-600,-276,-84
114,3,-892,-1864,-28,-872,-956,52,108,-1744,-868,-604,-56
115,0,-24,-76,-44,-40,4,-20,-12,-20,0,0,12
115,1,-32,-48,-68,-32,8,-24,-28,20,-4,-16,0
115,2,40,-4,0,-8,-24,-28,-4,-4,0,0,8
115,3,152,-104,16,-8,-92,-76,-8,8,32,-20,12
116,0,232,64,184,-100,-388,-200,12,-436,-520,-416,-20
116,1,80,40,-304,16,-68,-928,-648,-312,-372,-300,-164
116,2,180,-72,-212,24,-160,-728,-420,-244,-296,-204,-60
116,3,232,52,-316,12,-240,-1060,-644,-444,-416,-308,-36
117,0,-272,-1100,-620,-36,-200,-916,-988,-1196,-380,732,96
117,1,-384,-596,-192,-32,-132,-528,-480,-664,-216,380,-100
117,2,-588,-948,-104,-120,-428,-652,-648,-1104,-488,756,-124
117,3,-560,-1168,168,-136,-552,-532,-480,-1552,-512,700,96
118,0,180,-76,-196,-60,-80,-640,-560,-308,-384,-276,-212
118,1,156,56,-100,-68,-240,-692,-488,-344,-516,-444,-280
118,2,344,-140,-120,-228,-480,-1044,-540,-528,-728,-468,-232
118,3,228,-420,-296,-192,-84,-1220,-980,-536,-792,-232,-140
119,0,-136,-40,-224,248,-20,-424,-264,-1456,-476,-392,724
119,1,-468,-60,-892,680,108,-932,-704,-2196,-528,-720,1188
119,2,20,308,-120,340,-92,-772,-344,-1468,-920,-1480,1168
119,3,-612,-1440,-1584,128,48,-548,-564,-1548,180,336,280
120,0,-1200,-2396,1680,-208,-1224,832,148,-2580,-2016,-2152,-208
120,1,-1576,-3452,2348,-432,-1516,1224,120,-3540,-2756,-2988,-272
120,2,-1596,-3660,2600,-528,-1568,1196,176,-3748,-3096,-3352,-328
120,3,-1664,-4172,2900,-712,-1760,1248,328,-3964,-3240,-3732,-392
121,0,-820,160,-580,700,712,-700,-908,-1088,-376,80,524
121,1,-724,-48,-460,344,568,-680,-828,-880,-396,4,392
121,2,-564,-108,-708,292,648,-820,-916,-1044,-156,56,344
121,3,-544,44,-1004,344,732,-1248,-1344,-1724,-280,8,472
122,0,-664,-980,60,-400,-532,356,-72,-1416,-864,-428,-220
122,1,-552,-896,-568,-296,-336,84,-256,-704,-256,-12,-36
122,2,-560,-876,-140,-196,-360,296,-168,-772,-444,-448,-208
122,3,-960,-1028,160,-412,-816,588,-72,-1492,-872,-512,-356
123,0,96,-96,40,-32,-64,96,88,0,-8,-72,-32
123,1,244,-412,-64,-16,108,244,100,112,192,20,40
123,2,184,-264,-36,-8,-24,72,60,24,36,-100,-40
123,3,156,-168,48,-44,-88,80,96,-24,-28,-104,-16
124,0,-220,-384,116,-324,-200,-356,-280,-440,-336,416,-160
124,1,28,-548,60,-100,-200,-284,-164,-132,44,112,-180
124,2,-92,-172,-4,-216,-124,-116,-64,-136,-44,164,-128
124,3,-36,-292,-80,-124,-124,-328,-192,-136,-40,100,-96
125,0,356,-576,748,-988,-624,-612,-348,-1604,-2088,-536,336
125,1,408,-708,836,-1044,-676,-456,-280,-1432,-2008,-524,232
125,2,340,-656,536,-756,-204,-484,-472,-904,-1440,-240,212
125,3,504,-672,660,-860,-356,-712,-524,-1292,-1856,-448,360
126,0,-1068,1372,-796,428,-340,-1796,-1796,-2248,-1500,-1016,112
126,1,-416,712,-752,48,64,-1340,-1308,-1732,-848,-108,80
126,2,-236,428,-656,-128,-152,-1080,-1092,-1476,-896,-76,-188
126,3,4,780,-1148,-448,8,-1612,-1664,-1472,-812,-12,-420
127,0,-272,-56,-444,-516,-172,-484,-492,-1464,-524,208,-20
127,1,-344,-248,-288,-392,-316,-384,-340,-1220,-336,304,60
127,2,-668,-632,-752,-904,-504,-532,-336,-1584,-488,392,-40
127,3,-572,-784,-432,-620,-440,-232,-140,-984,-400,204,-8
128,0,-2172,-2488,2228,-1448,-1596,952,92,-3808,-2816,-756,-492
128,1,-1492,-1880,1692,-1260,-1132,752,-16,-2792,-2152,-476,-216
128,2,-1124,-1464,1308,-1016,-844,468,4,-2232,-1920,-240,12
128,3,-524,-940,1124,-860,-692,576,520,-2124,-1636,-656,-36
129,0,20,-324,-348,84,-12,-396,-512,-300,-124,60,136
129,1,-164,-108,-368,272,36,-312,-416,-656,-228,40,168
129,2,64,12,-280,48,36,-328,-372,-340,36,-16,188
129,3,20,-48,-296,232,-52,-452,-576,-1012,-700,-188,332
130,0,-52,464,-320,-140,-56,-384,-304,-904,-556,-612,400
130,1,-176,176,-504,32,312,-720,-536,-724,-116,-144,256
130,2,-208,280,-316,-48,240,-632,-448,-748,-224,-152,296
130,3,-260,340,-416,-16,248,-760,-596,-796,-300,-100,236
131,0,-476,-796,120,-620,-844,80,252,-876,-600,-180,-304
131,1,-580,-840,236,-680,-876,160,308,-1008,-708,-140,-360
131,2,-616,-596,348,-608,-744,128,240,-1120,-900,-212,-296
131,3,-752,-916,140,-712,-872,104,236,-1232,-816,-152,-336
132,0,-24,-48,52,-152,-220,-132,4,-252,-208,-48,24
132,1,136,-248,92,-48,-76,-4,-4,-16,4,-32,96
132,2,92,-8,64,-40,-48,-36,20,-128,-92,20,140
132,3,80,-104,12,-60,-136,-252,-88,-272,-192,-48,128
133,0,-28,-240,-292,-196,-104,-240,-188,-156,-12,-20,36
133,1,108,-428,-436,-320,-144,12,-72,52,152,-212,72
133,2,124,-536,-484,-352,-180,24,-56,40,124,-232,108
133,3,148,-608,-492,-428,-220,60,-32,32,144,-284,156
134,0,-104,-400,-480,-256,-152,-372,-372,-444,-116,144,-12
134,1,36,-464,-756,-164,-216,-660,-464,-260,-60,400,-136
134,2,68,-920,-1324,-132,-332,-1008,-620,-204,-60,596,-256
134,3,-180,-772,-1392,-228,-372,-1104,-772,-668,-164,328,-232
135,0,-388,440,152,-144,-464,-428,-496,-844,-772,-504,56
135,1,24,428,-336,-124,-212,-904,-840,-368,-436,-252,-224
135,2,-56,460,-452,-128,-212,-1160,-964,-500,-536,-344,-284
135,3,-8,528,-352,-144,-296,-1104,-992,-400,-456,-320,-256
136,0,-504,-340,-860,-820,-596,-804,-644,-2184,-760,400,4
136,1,-760,-1124,-836,-740,-616,-120,-376,-1916,-620,132,24
136,2,-760,-1208,-812,-788,-548,-108,-348,-1864,-700,48,48
136,3,-440,-688,-740,-388,-236,-140,-456,-1692,-512,16,148
137,0,-1452,-828,1200,-824,-1052,324,256,-2668,-2208,-464,-540
137,1,-948,-792,840,-528,-692,-128,-140,-1836,-1972,228,-272
137,2,-1320,-1480,1756,-1048,-976,648,472,-3424,-3108,-904,-456
137,3,-1504,-1876,2128,-1400,-1124,860,660,-3948,-3452,-1144,-692
138,0,-20,-192,-144,-8,-44,-188,-204,-228,-164,32,20
138,1,-64,-212,-284,204,-20,-212,-316,-260,-176,52,116
138,2,-64,-220,-284,172,-56,-436,-512,-488,-340,96,176
138,3,36,-172,-260,148,-68,-212,-324,-332,-188,12,140
139,0,-120,248,-484,-56,288,-780,-564,-636,-196,-256,240
139,1,-296,280,-548,32,356,-940,-712,-732,-76,-192,236
139,2,-72,192,-468,-56,268,-692,-612,-556,-68,-264,248
139,3,-100,344,-368,-92,284,-704,-636,-588,-180,-160,284
140,0,-104,-252,-548,-132,-60,-552,-412,-300,-64,-60,8
140,1,32,-356,-588,-268,-160,-344,-308,-160,40,-212,44
140,2,28,-244,-248,-208,-108,-88,-80,-152,-28,-116,92
140,3,72,-484,-696,-272,-140,-312,-288,-56,92,-216,52
141,0,180,1880,-2940,-108,324,-3216,-3316,-2888,-908,-344,-732
141,1,-128,988,-836,-48,-128,-1388,-1324,-1584,-980,-636,-44
141,2,-508,828,-128,0,-284,-952,-932,-1356,-884,-788,136
141,3,-140,864,-304,188,140,-1116,-980,-1184,-768,-712,44
142,0,-2480,-3920,2648,-2032,-2300,848,-584,-5460,-3248,-580,-188
142,1,-2724,-4812,3096,-1880,-2112,1088,-836,-5312,-3504,-1140,-240
142,2,-2420,-4144,2616,-2144,-1996,624,-1156,-5248,-3080,-256,-280
142,3,-2052,-3896,2480,-1596,-1856,760,-700,-4796,-2804,-912,112
143,0,88,116,-176,-44,108,-268,-220,-208,160,-100,64
143,1,-160,112,-344,-208,52,-352,-228,-556,68,92,96
143,2,-24,124,-624,-112,160,-488,-360,-464,228,-44,128
143,3,44,372,-380,-172,216,-456,-400,-496,256,-72,188
144,0,-352,-672,-272,-624,-548,-152,40,-440,-184,124,-128
144,1,-388,-484,-208,-364,-620,-96,60,-488,-304,212,-236
144,2,-4,-532,-180,-404,-220,-64,-96,-284,-28,24,8
144,3,-140,-464,-180,-432,-344,-76,16,-364,-124,72,-52
145,0,-184,-64,-16,-168,-272,-112,8,-280,-224,16,-72
145,1,72,144,120,-48,-96,-48,48,-384,-360,-216,144
145,2,40,160,128,-92,-180,-120,40,-552,-508,-268,160
145,3,-4,80,32,-48,-116,-160,-28,-364,-332,-164,84
146,0,-284,204,-92,-124,-304,-424,-424,-424,-324,-124,-76
146,1,-304,328,24,-260,-524,-404,-564,-652,-472,-200,-56
146,2,0,680,-144,-416,-548,-1020,-1172,-592,-504,-364,-200
146,3,176,788,-116,-456,-492,-1020,-1240,-588,-464,-512,-212
147,0,-384,-192,-632,-792,-292,-668,-424,-2208,-1168,184,92
147,1,-312,-544,-316,-792,-176,-348,-292,-1768,-1084,-12,20
147,2,-256,-284,-384,-560,-184,-188,20,-1024,-572,156,12
147,3,-228,-248,-284,-696,-416,-148,112,-1132,-656,192,-132
148,0,-1612,-1068,1804,-1252,-1140,500,560,-4316,-4012,-1008,-1032
148,1,-1060,-708,992,-992,-924,432,264,-2656,-2348,-544,-640
148,2,-1272,-1016,1268,-1128,-1052,520,324,-3128,-2756,-760,-864
148,3,-1184,-1112,1600,-1288,-1024,600,452,-3484,-3236,-1068,-908
149,0,204,-452,12,-296,-148,-196,-232,-248,-628,-76,-40
149,1,380,-720,-276,-44,-216,-296,-324,136,88,-76,64
149,2,376,-608,-88,-244,-224,-172,-276,72,-180,-92,116
149,3,256,-540,-20,-368,-16,-356,-400,-364,-996,-172,-60
150,0,-72,-208,-212,-144,-16,-208,-128,-216,-112,88,-8
150,1,0,-148,-300,-252,-144,-392,-260,-424,-148,184,20
150,2,192,-300,-696,-68,-52,-448,-356,-104,92,256,68
150,3,64,76,-280,4,16,-508,-356,-128,-40,-4,-12
151,0,496,-304,660,-588,-556,-112,124,-760,-976,-380,284
151,1,220,-68,264,-288,-220,-160,-28,-460,-488,-224,196
151,2,372,-264,544,-536,-512,-84,96,-696,-908,-308,180
151,3,488,-344,612,-600,-436,-268,-60,-904,-1176,-364,348
152,0,-536,972,360,-236,-976,-720,-1040,-1680,-1272,-932,0
152,1,-68,524,40,-76,-212,-556,-748,-420,-572,-348,-144
152,2,-176,644,148,-200,-592,-556,-924,-644,-728,-388,-260
152,3,-324,464,56,-384,-700,-396,-792,-748,-560,-64,-292
153,0,-240,-432,-652,-476,-224,-508,-492,-1088,-564,-12,36
153,1,-536,-508,-800,-620,-404,-516,-420,-1452,-560,132,-20
153,2,-632,-1008,-980,-664,-176,-356,-348,-1648,-592,72,96
153,3,-456,-888,-924,-504,-196,-188,-388,-1264,-408,88,132
154,0,-980,-1884,2176,-976,-1444,916,864,-3704,-3304,-1632,-1108
154,1,-1360,-2404,2464,-1456,-1432,944,908,-4580,-4048,-1600,-1188
154,2,-240,-1632,1508,-796,-756,692,640,-2328,-2084,-1088,-508
154,3,-544,-1908,1808,-1088,-1184,692,608,-2972,-2620,-1224,-824
155,0,-868,-652,276,-540,-704,276,272,-1304,-900,-184,-396
155,1,-792,-624,392,-516,-752,296,204,-1184,-928,-252,-452
155,2,-792,-1032,612,-800,-732,112,-44,-1496,-1368,-372,-468
155,3,-880,-1052,680,-780,-744,268,-4,-1788,-1564,-596,-532
156,0,-612,-836,-84,-796,-892,156,372,-760,-552,140,-352
156,1,-696,-904,-120,-812,-736,72,292,-924,-564,-124,-156
156,2,-324,-452,48,-336,-456,52,136,-464,-288,-128,-160
156,3,-436,-500,-92,-688,-664,-76,144,-596,-360,28,-240
157,0,60,-156,36,-288,-156,-100,-60,-208,-312,4,88
157,1,164,-188,-164,-396,-180,-228,-196,-108,-396,-56,132
157,2,244,-176,-132,-412,-184,-224,-188,-128,-332,48,264
157,3,112,-96,-24,-240,-76,-244,-200,-180,-312,-88,132
158,0,-24,-84,-24,-208,-184,-136,-32,-232,-192,0,-24
158,1,16,-92,-80,-64,-48,-248,-120,-156,-132,8,16
158,2,-28,-84,-224,-72,-8,-492,-304,-216,-152,-104,36
158,3,44,-108,-236,-152,-92,-324,-224,-196,-64,-112,72
159,0,-228,-240,96,-180,-80,-188,-176,-208,-256,280,-84
159,1,-52,-172,4,-328,-160,-200,-124,-180,-28,272,-156
159,2,140,-332,-492,-132,-32,-296,-244,16,100,68,-12
159,3,-464,-516,16,-652,-480,-288,-44,-596,-272,388,-208
